Jobid	Jobname	Time1	Startime	Lock	energy	node1	nodo2	nodo3	nodo4	nodo5	nodo6	nodo7	nodo8	nodo9	nodo10	nodo11	nodo12	nodo13	nodo14	nodo15	nodo16
890902	IMeCOFT8_nf0_cp400_tnp560_ms36960_single_lby_r1_W10_20231129_150146	2023-11-29 22:39:30	1701293961	D	0.26388	cresco6x023	cresco6x237	cresco6x125	cresco6x219	cresco6x220	cresco6x262	cresco6x290	cresco6x191	cresco6x070	cresco6x326	cresco6x310	cresco6x304				
890903	SPKFT8_nf0_cp400_tnp408_ms36960_single_lby_r1_W10_20231129_150146	2023-11-29 22:44:23	1701294253	D	0.02125	cresco6x173	cresco6x032	cresco6x084	cresco6x093	cresco6x213	cresco6x242	cresco6x085	cresco6x138	cresco6x020							
890904	IMeCOFT8_nf8_cp400_tnp560_ms36960_single_lby_r1_W10_20231129_150146	2023-11-29 22:45:17	1701294307	D	0.26942	cresco6x240	cresco6x015	cresco6x276	cresco6x305	cresco6x174	cresco6x317	cresco6x304	cresco6x220	cresco6x070	cresco6x290	cresco6x191	cresco6x219				
890905	SPKFT8_nf8_cp400_tnp408_ms36960_single_lby_r1_W10_20231129_150146	2023-11-29 22:50:18	1701294609	D	0.02131	cresco6x173	cresco6x020	cresco6x032	cresco6x084	cresco6x085	cresco6x093	cresco6x262	cresco6x326	cresco6x023							
890906	IMeCOFT0_cp400_tnp400_ms36960_double_lby_r1_W10_20231129_150146	2023-11-29 22:51:18	1701294669	D	0.37280	cresco6x213	cresco6x125	cresco6x138	cresco6x241	cresco6x310	cresco6x237	cresco6x242	cresco6x219	cresco6x317							
890907	SPKFT0_cp400_tnp400_ms36960_double_lby_r1_W10_20231129_150146	2023-11-29 23:00:20	1701295210	D	0.04189	cresco6x262	cresco6x271	cresco6x274	cresco6x174	cresco6x285	cresco6x015	cresco6x220	cresco6x070	cresco6x191							
890908	IMeCOFT1_nf0_cp400_tnp420_ms36960_double_lby_r1_W10_20231129_150146	2023-11-29 23:02:30	1701295340	D	0.40310	cresco6x103	cresco6x317	cresco6x032	cresco6x237	cresco6x310	cresco6x213	cresco6x210	cresco6x219	cresco6x276							
890909	SPKFT1_nf0_cp400_tnp401_ms36960_double_lby_r1_W10_20231129_150147	2023-11-29 23:12:04	1701295915	D	0.03947	cresco6x138	cresco6x307	cresco6x174	cresco6x242	cresco6x271	cresco6x274	cresco6x285	cresco6x326	cresco6x241							
890910	IMeCOFT1_nf1_cp400_tnp420_ms36960_double_lby_r1_W10_20231129_150147	2023-11-29 23:13:29	1701295999	D	0.42596	cresco6x238	cresco6x125	cresco6x273	cresco6x070	cresco6x240	cresco6x093	cresco6x048	cresco6x015	cresco6x103							
890911	SPKFT1_nf1_cp400_tnp401_ms36960_double_lby_r1_W10_20231129_150147	2023-11-29 23:23:45	1701296615	D	0.03941	cresco6x285	cresco6x138	cresco6x326	cresco6x032	cresco6x210	cresco6x219	cresco6x241	cresco6x274	cresco6x213							
890912	IMeCOFT2_nf0_cp400_tnp440_ms36960_double_lby_r1_W10_20231129_150147	2023-11-29 23:25:00	1701296690	D	0.39778	cresco6x237	cresco6x242	cresco6x174	cresco6x191	cresco6x310	cresco6x220	cresco6x262	cresco6x317	cresco6x271	cresco6x307						
890913	SPKFT2_nf0_cp400_tnp402_ms36960_double_lby_r1_W10_20231129_150147	2023-11-29 23:33:41	1701297211	D	0.03870	cresco6x285	cresco6x138	cresco6x304	cresco6x305	cresco6x326	cresco6x032	cresco6x219	cresco6x070	cresco6x241							
890914	IMeCOFT2_nf2_cp400_tnp440_ms36960_double_lby_r1_W10_20231129_150147	2023-11-29 23:35:06	1701297297	D	0.39524	cresco6x173	cresco6x023	cresco6x093	cresco6x213	cresco6x084	cresco6x210	cresco6x328	cresco6x274	cresco6x307	cresco6x191						
890915	SPKFT2_nf2_cp400_tnp402_ms36960_double_lby_r1_W10_20231129_150147	2023-11-29 23:43:53	1701297824	D	0.03857	cresco6x285	cresco6x310	cresco6x174	cresco6x219	cresco6x262	cresco6x220	cresco6x242	cresco6x032	cresco6x326							
890916	IMeCOFT4_nf0_cp400_tnp480_ms36960_double_lby_r1_W10_20231129_150148	2023-11-29 23:45:17	1701297909	D	0.45860	cresco6x085	cresco6x276	cresco6x070	cresco6x138	cresco6x271	cresco6x305	cresco6x020	cresco6x328	cresco6x023	cresco6x213						
890917	SPKFT4_nf0_cp400_tnp404_ms36960_double_lby_r1_W10_20231129_150148	2023-11-29 23:54:58	1701298488	D	0.03668	cresco6x285	cresco6x191	cresco6x210	cresco6x220	cresco6x242	cresco6x093	cresco6x262	cresco6x274	cresco6x237							
890918	IMeCOFT4_nf4_cp400_tnp480_ms36960_double_lby_r1_W10_20231129_150148	2023-11-29 23:56:18	1701298569	D	0.50787	cresco6x084	cresco6x241	cresco6x219	cresco6x048	cresco6x173	cresco6x310	cresco6x326	cresco6x138	cresco6x213	cresco6x174						
890919	SPKFT4_nf4_cp400_tnp404_ms36960_double_lby_r1_W10_20231129_150148	2023-11-30 00:07:48	1701299259	D	0.04073	cresco6x307	cresco6x191	cresco6x020	cresco6x103	cresco6x290	cresco6x240	cresco6x125	cresco6x328	cresco6x032							
890920	IMeCOFT8_nf0_cp400_tnp560_ms36960_double_lby_r1_W10_20231129_150148	2023-11-30 00:09:09	1701299339	D	0.59215	cresco6x210	cresco6x238	cresco6x274	cresco6x138	cresco6x213	cresco6x219	cresco6x174	cresco6x084	cresco6x241	cresco6x048	cresco6x326	cresco6x317				
890921	SPKFT8_nf0_cp400_tnp408_ms36960_double_lby_r1_W10_20231129_150148	2023-11-30 00:19:37	1701299967	D	0.03870	cresco6x328	cresco6x173	cresco6x020	cresco6x085	cresco6x240	cresco6x103	cresco6x290	cresco6x307	cresco6x032							
890922	IMeCOFT8_nf8_cp400_tnp560_ms36960_double_lby_r1_W10_20231129_150149	2023-11-30 00:20:58	1701300048	D	0.56960	cresco6x285	cresco6x015	cresco6x023	cresco6x273	cresco6x093	cresco6x237	cresco6x310	cresco6x262	cresco6x317	cresco6x210	cresco6x048	cresco6x274				
890923	SPKFT8_nf8_cp400_tnp408_ms36960_double_lby_r1_W10_20231129_150149	2023-11-30 00:31:08	1701300659	D	0.03789	cresco6x328	cresco6x174	cresco6x191	cresco6x020	cresco6x084	cresco6x085	cresco6x241	cresco6x138	cresco6x032							
890924	IMeCOFT0_cp484_tnp484_ms36960_single_lbn_r1_W10_20231129_150149	2023-11-30 00:32:28	1701300739	D	0.20337	cresco6x103	cresco6x173	cresco6x238	cresco6x326	cresco6x219	cresco6x213	cresco6x240	cresco6x274	cresco6x210	cresco6x023	cresco6x285					
890925	SPKFT0_cp484_tnp484_ms36960_single_lbn_r1_W10_20231129_150149	2023-11-30 00:36:38	1701300989	D	0.02706	cresco6x304	cresco6x305	cresco6x020	cresco6x032	cresco6x174	cresco6x093	cresco6x328	cresco6x220	cresco6x307	cresco6x084	cresco6x242					
890926	IMeCOFT1_nf0_cp484_tnp506_ms36960_single_lbn_r1_W10_20231129_150149	2023-11-30 00:37:33	1701301043	D	0.19824	cresco6x191	cresco6x085	cresco6x276	cresco6x271	cresco6x241	cresco6x138	cresco6x285	cresco6x262	cresco6x070	cresco6x326	cresco6x240					
890927	SPKFT1_nf0_cp484_tnp485_ms36960_single_lbn_r1_W10_20231129_150149	2023-11-30 00:41:38	1701301289	D	0.02465	cresco6x103	cresco6x305	cresco6x020	cresco6x023	cresco6x032	cresco6x219	cresco6x220	cresco6x084	cresco6x274	cresco6x242	cresco6x213					
890928	IMeCOFT1_nf1_cp484_tnp506_ms36960_single_lbn_r1_W10_20231129_150149	2023-11-30 00:42:33	1701301344	D	0.19899	cresco6x307	cresco6x174	cresco6x328	cresco6x210	cresco6x238	cresco6x125	cresco6x304	cresco6x240	cresco6x093	cresco6x285	cresco6x085					
890929	SPKFT1_nf1_cp484_tnp485_ms36960_single_lbn_r1_W10_20231129_150150	2023-11-30 00:46:45	1701301595	D	0.02640	cresco6x305	cresco6x191	cresco6x032	cresco6x219	cresco6x084	cresco6x241	cresco6x274	cresco6x213	cresco6x326	cresco6x103	cresco6x070					
890930	IMeCOFT2_nf0_cp484_tnp528_ms36960_single_lbn_r1_W10_20231129_150150	2023-11-30 00:47:50	1701301661	D	0.20336	cresco6x276	cresco6x023	cresco6x262	cresco6x020	cresco6x220	cresco6x242	cresco6x138	cresco6x271	cresco6x240	cresco6x285	cresco6x085					
890931	SPKFT2_nf0_cp484_tnp486_ms36960_single_lbn_r1_W10_20231129_150150	2023-11-30 00:52:10	1701301920	D	0.02629	cresco6x219	cresco6x084	cresco6x213	cresco6x326	cresco6x125	cresco6x191	cresco6x304	cresco6x032	cresco6x274	cresco6x307	cresco6x241					
890932	IMeCOFT2_nf2_cp484_tnp528_ms36960_single_lbn_r1_W10_20231129_150150	2023-11-30 00:53:05	1701301975	D	0.20181	cresco6x103	cresco6x093	cresco6x070	cresco6x305	cresco6x328	cresco6x262	cresco6x285	cresco6x085	cresco6x238	cresco6x174	cresco6x276					
890933	SPKFT2_nf2_cp484_tnp486_ms36960_single_lbn_r1_W10_20231129_150150	2023-11-30 00:57:12	1701302222	D	0.02661	cresco6x138	cresco6x020	cresco6x023	cresco6x220	cresco6x084	cresco6x242	cresco6x271	cresco6x326	cresco6x274	cresco6x219	cresco6x032					
890934	IMeCOFT4_nf0_cp484_tnp572_ms36960_single_lbn_r1_W10_20231129_150150	2023-11-30 00:58:08	1701302278	D	0.22790	cresco6x125	cresco6x240	cresco6x241	cresco6x210	cresco6x191	cresco6x304	cresco6x307	cresco6x070	cresco6x213	cresco6x103	cresco6x328	cresco6x305				
890935	SPKFT4_nf0_cp484_tnp488_ms36960_single_lbn_r1_W10_20231129_150150	2023-11-30 01:02:17	1701302528	D	0.02482	cresco6x276	cresco6x023	cresco6x274	cresco6x174	cresco6x084	cresco6x220	cresco6x285	cresco6x032	cresco6x271	cresco6x326	cresco6x020					
890936	IMeCOFT4_nf4_cp484_tnp572_ms36960_single_lbn_r1_W10_20231129_150151	2023-11-30 01:03:12	1701302582	D	0.22343	cresco6x085	cresco6x238	cresco6x173	cresco6x138	cresco6x262	cresco6x242	cresco6x219	cresco6x328	cresco6x305	cresco6x125	cresco6x307	cresco6x213				
890937	SPKFT4_nf4_cp484_tnp488_ms36960_single_lbn_r1_W10_20231129_150151	2023-11-30 01:07:24	1701302835	D	0.02623	cresco6x285	cresco6x020	cresco6x276	cresco6x271	cresco6x023	cresco6x274	cresco6x084	cresco6x326	cresco6x290	cresco6x273	cresco6x237					
890938	IMeCOFT8_nf0_cp484_tnp660_ms36960_single_lbn_r1_W10_20231129_150151	2023-11-30 01:08:24	1701302895	D	0.30242	cresco6x317	cresco6x304	cresco6x310	cresco6x015	cresco6x048	cresco6x103	cresco6x240	cresco6x219	cresco6x238	cresco6x085	cresco6x262	cresco6x305	cresco6x328	cresco6x242		
890939	SPKFT8_nf0_cp484_tnp492_ms36960_single_lbn_r1_W10_20231129_150151	2023-11-30 01:13:11	1701303181	D	0.02494	cresco6x276	cresco6x285	cresco6x023	cresco6x084	cresco6x307	cresco6x173	cresco6x125	cresco6x326	cresco6x274	cresco6x138	cresco6x271					
890940	IMeCOFT8_nf8_cp484_tnp660_ms36960_single_lbn_r1_W10_20231129_150151	2023-11-30 01:14:05	1701303236	D	0.25941	cresco6x290	cresco6x213	cresco6x237	cresco6x020	cresco6x273	cresco6x305	cresco6x317	cresco6x219	cresco6x238	cresco6x103	cresco6x304	cresco6x240	cresco6x242	cresco6x048		
890941	SPKFT8_nf8_cp484_tnp492_ms36960_single_lbn_r1_W10_20231129_150151	2023-11-30 01:18:15	1701303486	D	0.02424	cresco6x276	cresco6x285	cresco6x125	cresco6x138	cresco6x173	cresco6x084	cresco6x271	cresco6x023	cresco6x328	cresco6x307	cresco6x015					
890942	IMeCOFT0_cp484_tnp484_ms36960_double_lbn_r1_W10_20231129_150151	2023-11-30 01:19:10	1701303540	D	0.39469	cresco6x085	cresco6x326	cresco6x310	cresco6x274	cresco6x317	cresco6x242	cresco6x305	cresco6x213	cresco6x093	cresco6x238	cresco6x103					
890943	SPKFT0_cp484_tnp484_ms36960_double_lbn_r1_W10_20231129_150151	2023-11-30 01:27:07	1701304018	D	0.04352	cresco6x285	cresco6x307	cresco6x328	cresco6x290	cresco6x015	cresco6x125	cresco6x173	cresco6x276	cresco6x020	cresco6x219	cresco6x273					
890944	IMeCOFT1_nf0_cp484_tnp506_ms36960_double_lbn_r1_W10_20231129_150152	2023-11-30 01:28:27	1701304098	D	0.45957	cresco6x237	cresco6x023	cresco6x271	cresco6x138	cresco6x084	cresco6x048	cresco6x240	cresco6x103	cresco6x304	cresco6x085	cresco6x305					
890945	SPKFT1_nf0_cp484_tnp485_ms36960_double_lbn_r1_W10_20231129_150152	2023-11-30 01:37:34	1701304644	D	0.04602	cresco6x310	cresco6x020	cresco6x242	cresco6x274	cresco6x238	cresco6x326	cresco6x307	cresco6x285	cresco6x015	cresco6x213	cresco6x125					
890946	IMeCOFT1_nf1_cp484_tnp506_ms36960_double_lbn_r1_W10_20231129_150152	2023-11-30 01:38:55	1701304725	D	0.45199	cresco6x304	cresco6x084	cresco6x138	cresco6x103	cresco6x305	cresco6x271	cresco6x048	cresco6x237	cresco6x085	cresco6x240	cresco6x023					
890947	SPKFT1_nf1_cp484_tnp485_ms36960_double_lbn_r1_W10_20231129_150152	2023-11-30 01:48:11	1701305281	D	0.04436	cresco6x191	cresco6x210	cresco6x241	cresco6x242	cresco6x262	cresco6x274	cresco6x238	cresco6x220	cresco6x070	cresco6x326	cresco6x032					
890948	IMeCOFT2_nf0_cp484_tnp528_ms36960_double_lbn_r1_W10_20231129_150152	2023-11-30 01:49:32	1701305362	D	0.41780	cresco6x020	cresco6x174	cresco6x213	cresco6x310	cresco6x015	cresco6x285	cresco6x103	cresco6x271	cresco6x240	cresco6x048	cresco6x085					
890949	SPKFT2_nf0_cp484_tnp486_ms36960_double_lbn_r1_W10_20231129_150152	2023-11-30 01:57:35	1701305845	D	0.04710	cresco6x125	cresco6x307	cresco6x210	cresco6x060	cresco6x220	cresco6x070	cresco6x237	cresco6x242	cresco6x274	cresco6x312	cresco6x241					
890950	IMeCOFT2_nf2_cp484_tnp528_ms36960_double_lbn_r1_W10_20231129_150152	2023-11-30 01:58:54	1701305924	D	0.41383	cresco6x262	cresco6x124	cresco6x214	cresco6x191	cresco6x238	cresco6x304	cresco6x177	cresco6x326	cresco6x032	cresco6x305	cresco6x098					
890951	SPKFT2_nf2_cp484_tnp486_ms36960_double_lbn_r1_W10_20231129_150153	2023-11-30 02:06:56	1701306406	D	0.04703	cresco6x060	cresco6x220	cresco6x070	cresco6x084	cresco6x085	cresco6x271	cresco6x276	cresco6x231	cresco6x025	cresco6x272	cresco6x213					
890952	IMeCOFT4_nf0_cp484_tnp572_ms36960_double_lbn_r1_W10_20231129_150153	2023-11-30 02:08:21	1701306491	D	0.48099	cresco6x197	cresco6x241	cresco6x125	cresco6x307	cresco6x210	cresco6x312	cresco6x285	cresco6x048	cresco6x174	cresco6x020	cresco6x274	cresco6x237				
890953	SPKFT4_nf0_cp484_tnp488_ms36960_double_lbn_r1_W10_20231129_150153	2023-11-30 02:16:55	1701307006	D	0.04538	cresco6x290	cresco6x304	cresco6x305	cresco6x326	cresco6x214	cresco6x060	cresco6x084	cresco6x085	cresco6x271	cresco6x272	cresco6x231					
890954	IMeCOFT4_nf4_cp484_tnp572_ms36960_double_lbn_r1_W10_20231129_150153	2023-11-30 02:18:15	1701307085	D	0.45418	cresco6x276	cresco6x137	cresco6x317	cresco6x093	cresco6x015	cresco6x025	cresco6x103	cresco6x173	cresco6x070	cresco6x124	cresco6x165	cresco6x184				
890955	SPKFT4_nf4_cp484_tnp488_ms36960_double_lbn_r1_W10_20231129_150153	2023-11-30 02:26:27	1701307578	D	0.04685	cresco6x125	cresco6x304	cresco6x307	cresco6x152	cresco6x326	cresco6x174	cresco6x197	cresco6x020	cresco6x060	cresco6x219	cresco6x084					
890956	IMeCOFT8_nf0_cp484_tnp660_ms36960_double_lbn_r1_W10_20231129_150154	2023-11-30 02:27:48	1701307658	D	0.52014	cresco6x210	cresco6x085	cresco6x098	cresco6x271	cresco6x272	cresco6x285	cresco6x312	cresco6x290	cresco6x335	cresco6x213	cresco6x118	cresco6x241	cresco6x245	cresco6x310		
890957	SPKFT8_nf0_cp484_tnp492_ms36960_double_lbn_r1_W10_20231129_150154	2023-11-30 02:35:42	1701308132	D	0.04435	cresco6x103	cresco6x304	cresco6x173	cresco6x174	cresco6x060	cresco6x220	cresco6x093	cresco6x184	cresco6x274	cresco6x025	cresco6x125					
890958	IMeCOFT8_nf8_cp484_tnp660_ms36960_double_lbn_r1_W10_20231129_150154	2023-11-30 02:37:02	1701308213	D	0.54026	cresco6x070	cresco6x084	cresco6x138	cresco6x152	cresco6x197	cresco6x276	cresco6x317	cresco6x237	cresco6x305	cresco6x165	cresco6x177	cresco6x231	cresco6x214	cresco6x312		
890959	SPKFT8_nf8_cp484_tnp492_ms36960_double_lbn_r1_W10_20231129_150154	2023-11-30 02:45:13	1701308703	D	0.04532	cresco6x290	cresco6x307	cresco6x310	cresco6x020	cresco6x025	cresco6x219	cresco6x240	cresco6x245	cresco6x093	cresco6x271	cresco6x174					
890960	IMeCOFT0_cp484_tnp484_ms36960_single_lby_r1_W10_20231129_150154	2023-11-30 02:46:32	1701308782	D	0.20947	cresco6x137	cresco6x184	cresco6x098	cresco6x242	cresco6x048	cresco6x053	cresco6x032	cresco6x262	cresco6x181	cresco6x023	cresco6x103					
890961	SPKFT0_cp484_tnp484_ms36960_single_lby_r1_W10_20231129_150154	2023-11-30 02:50:55	1701309045	D	0.02432	cresco6x276	cresco6x152	cresco6x310	cresco6x197	cresco6x020	cresco6x210	cresco6x060	cresco6x070	cresco6x271	cresco6x274	cresco6x238					
890962	IMeCOFT1_nf0_cp484_tnp506_ms36960_single_lby_r1_W10_20231129_150154	2023-11-30 02:51:49	1701309099	D	0.18630	cresco6x290	cresco6x328	cresco6x237	cresco6x273	cresco6x312	cresco6x174	cresco6x025	cresco6x093	cresco6x165	cresco6x335	cresco6x084					
890963	SPKFT1_nf0_cp484_tnp485_ms36960_single_lby_r1_W10_20231129_150154	2023-11-30 02:55:44	1701309335	D	0.02341	cresco6x276	cresco6x137	cresco6x138	cresco6x310	cresco6x181	cresco6x015	cresco6x020	cresco6x023	cresco6x210	cresco6x060	cresco6x070					
890964	IMeCOFT1_nf1_cp484_tnp506_ms36960_single_lby_r1_W10_20231129_150155	2023-11-30 02:56:40	1701309391	D	0.20054	cresco6x317	cresco6x326	cresco6x177	cresco6x184	cresco6x245	cresco6x098	cresco6x272	cresco6x274	cresco6x048	cresco6x103	cresco6x053					
890965	SPKFT1_nf1_cp484_tnp485_ms36960_single_lby_r1_W10_20231129_150155	2023-11-30 03:00:51	1701309641	D	0.02548	cresco6x307	cresco6x152	cresco6x310	cresco6x165	cresco6x174	cresco6x023	cresco6x025	cresco6x210	cresco6x214	cresco6x220	cresco6x273					
890966	IMeCOFT2_nf0_cp484_tnp528_ms36960_single_lby_r1_W10_20231129_150155	2023-11-30 03:01:50	1701309701	D	0.20194	cresco6x237	cresco6x241	cresco6x137	cresco6x060	cresco6x238	cresco6x093	cresco6x290	cresco6x020	cresco6x312	cresco6x138	cresco6x032					
890967	SPKFT2_nf0_cp484_tnp486_ms36960_single_lby_r1_W10_20231129_150155	2023-11-30 03:05:52	1701309942	D	0.02493	cresco6x307	cresco6x152	cresco6x165	cresco6x328	cresco6x015	cresco6x025	cresco6x210	cresco6x219	cresco6x070	cresco6x262	cresco6x272					
890968	IMeCOFT2_nf2_cp484_tnp528_ms36960_single_lby_r1_W10_20231129_150155	2023-11-30 03:07:06	1701310016	D	0.20880	cresco6x103	cresco6x317	cresco6x023	cresco6x053	cresco6x245	cresco6x335	cresco6x274	cresco6x177	cresco6x174	cresco6x271	cresco6x184					
890969	SPKFT2_nf2_cp484_tnp486_ms36960_single_lby_r1_W10_20231129_150155	2023-11-30 03:11:22	1701310273	D	0.02588	cresco6x181	cresco6x197	cresco6x060	cresco6x231	cresco6x240	cresco6x098	cresco6x272	cresco6x273	cresco6x237	cresco6x032	cresco6x138					
890970	IMeCOFT4_nf0_cp484_tnp572_ms36960_single_lby_r1_W10_20231129_150155	2023-11-30 03:12:17	1701310328	D	0.22486	cresco6x276	cresco6x165	cresco6x020	cresco6x262	cresco6x312	cresco6x137	cresco6x025	cresco6x084	cresco6x310	cresco6x307	cresco6x328	cresco6x290				
890971	SPKFT4_nf0_cp484_tnp488_ms36960_single_lby_r1_W10_20231129_150156	2023-11-30 03:16:24	1701310574	D	0.02341	cresco6x219	cresco6x245	cresco6x271	cresco6x272	cresco6x335	cresco6x285	cresco6x070	cresco6x273	cresco6x220	cresco6x184	cresco6x274					
890972	IMeCOFT4_nf4_cp484_tnp572_ms36960_single_lby_r1_W10_20231129_150156	2023-11-30 03:17:18	1701310628	D	0.22090	cresco6x210	cresco6x053	cresco6x023	cresco6x177	cresco6x214	cresco6x098	cresco6x240	cresco6x326	cresco6x103	cresco6x238	cresco6x093	cresco6x237				
890973	SPKFT4_nf4_cp484_tnp488_ms36960_single_lby_r1_W10_20231129_150156	2023-11-30 03:21:23	1701310874	D	0.02437	cresco6x290	cresco6x118	cresco6x124	cresco6x137	cresco6x308	cresco6x173	cresco6x025	cresco6x048	cresco6x070	cresco6x262	cresco6x271					
890974	IMeCOFT8_nf0_cp484_tnp660_ms36960_single_lby_r1_W10_20231129_150156	2023-11-30 03:22:18	1701310928	D	0.25960	cresco6x151	cresco6x328	cresco6x273	cresco6x285	cresco6x276	cresco6x191	cresco6x184	cresco6x245	cresco6x335	cresco6x165	cresco6x220	cresco6x142	cresco6x202	cresco6x274		
890975	SPKFT8_nf0_cp484_tnp492_ms36960_single_lby_r1_W10_20231129_150156	2023-11-30 03:26:24	1701311175	D	0.02385	cresco6x103	cresco6x137	cresco6x177	cresco6x025	cresco6x042	cresco6x210	cresco6x213	cresco6x234	cresco6x084	cresco6x085	cresco6x262					
890976	IMeCOFT8_nf8_cp484_tnp660_ms36960_single_lby_r1_W10_20231129_150156	2023-11-30 03:27:44	1701311254	D	0.32992	cresco6x048	cresco6x336	cresco6x219	cresco6x231	cresco6x053	cresco6x290	cresco6x020	cresco6x312	cresco6x064	cresco6x098	cresco6x241	cresco6x118	cresco6x060	cresco6x307		
890977	SPKFT8_nf8_cp484_tnp492_ms36960_single_lby_r1_W10_20231129_150156	2023-11-30 03:32:55	1701311565	D	0.02835	cresco6x124	cresco6x142	cresco6x304	cresco6x173	cresco6x181	cresco6x202	cresco6x262	cresco6x271	cresco6x274	cresco6x177	cresco6x084					
890978	IMeCOFT0_cp484_tnp484_ms36960_double_lby_r1_W10_20231129_150157	2023-11-30 03:33:49	1701311619	D	0.40293	cresco6x308	cresco6x210	cresco6x273	cresco6x103	cresco6x230	cresco6x328	cresco6x165	cresco6x070	cresco6x326	cresco6x184	cresco6x125					
890979	SPKFT0_cp484_tnp484_ms36960_double_lby_r1_W10_20231129_150158	2023-11-30 03:42:09	1701312119	D	0.04301	cresco6x304	cresco6x312	cresco6x336	cresco6x181	cresco6x191	cresco6x020	cresco6x042	cresco6x214	cresco6x220	cresco6x085	cresco6x240					
890980	IMeCOFT1_nf0_cp484_tnp506_ms36960_double_lby_r1_W10_20231129_150158	2023-11-30 03:43:28	1701312199	D	0.38682	cresco6x276	cresco6x173	cresco6x271	cresco6x213	cresco6x053	cresco6x064	cresco6x274	cresco6x235	cresco6x137	cresco6x219	cresco6x124					
890981	SPKFT1_nf0_cp484_tnp485_ms36960_double_lby_r1_W10_20231129_150158	2023-11-30 03:50:58	1701312648	D	0.04277	cresco6x118	cresco6x125	cresco6x165	cresco6x184	cresco6x025	cresco6x202	cresco6x093	cresco6x273	cresco6x231	cresco6x220	cresco6x084					
890982	IMeCOFT1_nf1_cp484_tnp506_ms36960_double_lby_r1_W10_20231129_150158	2023-11-30 03:52:18	1701312728	D	0.42137	cresco6x305	cresco6x042	cresco6x214	cresco6x237	cresco6x240	cresco6x098	cresco6x262	cresco6x048	cresco6x210	cresco6x070	cresco6x085					
890983	SPKFT1_nf1_cp484_tnp485_ms36960_double_lby_r1_W10_20231129_150158	2023-11-30 04:00:34	1701313224	D	0.04187	cresco6x290	cresco6x124	cresco6x138	cresco6x146	cresco6x152	cresco6x310	cresco6x165	cresco6x326	cresco6x174	cresco6x177	cresco6x184					
890984	IMeCOFT2_nf0_cp484_tnp528_ms36960_double_lby_r1_W10_20231129_150159	2023-11-30 04:01:53	1701313304	D	0.41479	cresco6x273	cresco6x032	cresco6x220	cresco6x064	cresco6x335	cresco6x025	cresco6x213	cresco6x125	cresco6x328	cresco6x173	cresco6x271					
890985	SPKFT2_nf0_cp484_tnp486_ms36960_double_lby_r1_W10_20231129_150159	2023-11-30 04:09:59	1701313789	D	0.04388	cresco6x152	cresco6x317	cresco6x326	cresco6x184	cresco6x191	cresco6x048	cresco6x202	cresco6x053	cresco6x219	cresco6x240	cresco6x242					
890986	IMeCOFT2_nf2_cp484_tnp528_ms36960_double_lby_r1_W10_20231129_150159	2023-11-30 04:11:18	1701313869	D	0.41137	cresco6x142	cresco6x214	cresco6x093	cresco6x238	cresco6x231	cresco6x274	cresco6x085	cresco6x138	cresco6x210	cresco6x245	cresco6x070					
890987	SPKFT2_nf2_cp484_tnp486_ms36960_double_lby_r1_W10_20231129_150159	2023-11-30 04:19:06	1701314350	D	0.04316	cresco6x100	cresco6x125	cresco6x305	cresco6x307	cresco6x317	cresco6x165	cresco6x326	cresco6x181	cresco6x197	cresco6x023	cresco6x025					
890988	IMeCOFT4_nf0_cp484_tnp572_ms36960_double_lby_r1_W10_20231129_150159	2023-11-30 04:20:40	1701314430	D	0.55391	cresco6x316	cresco6x328	cresco6x173	cresco6x048	cresco6x237	cresco6x271	cresco6x333	cresco6x290	cresco6x020	cresco6x032	cresco6x276	cresco6x308				
890989	SPKFT4_nf0_cp484_tnp488_ms36960_double_lby_r1_W10_20231129_150159	2023-11-30 04:30:25	1701315015	D	0.04310	cresco6x142	cresco6x305	cresco6x310	cresco6x335	cresco6x181	cresco6x025	cresco6x039	cresco6x053	cresco6x219	cresco6x240	cresco6x242					
890990	IMeCOFT4_nf4_cp484_tnp572_ms36960_double_lby_r1_W10_20231129_150159	2023-11-30 04:32:20	1701315130	D	0.44989	cresco6x146	cresco6x174	cresco6x177	cresco6x214	cresco6x085	cresco6x262	cresco6x272	cresco6x312	cresco6x103	cresco6x285	cresco6x124	cresco6x100				
890991	SPKFT4_nf4_cp484_tnp488_ms36960_double_lby_r1_W10_20231129_150200	2023-11-30 04:40:13	1701315604	D	0.04366	cresco6x290	cresco6x305	cresco6x326	cresco6x173	cresco6x333	cresco6x336	cresco6x181	cresco6x020	cresco6x032	cresco6x039	cresco6x042					
890992	IMeCOFT8_nf0_cp484_tnp660_ms36960_double_lby_r1_W10_20231129_150200	2023-11-30 04:41:34	1701315684	D	0.66766	cresco6x137	cresco6x142	cresco6x048	cresco6x053	cresco6x219	cresco6x220	cresco6x235	cresco6x240	cresco6x242	cresco6x245	cresco6x271	cresco6x273	cresco6x231	cresco6x213		
890993	SPKFT8_nf0_cp484_tnp492_ms36960_double_lby_r1_W10_20231129_150200	2023-11-30 04:51:44	1701316294	D	0.04468	cresco6x146	cresco6x304	cresco6x307	cresco6x308	cresco6x310	cresco6x317	cresco6x170	cresco6x039	cresco6x228	cresco6x237	cresco6x084					
