ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     4   0   576     96      672     21120   14     2   2   -       -    Y     24      1   7    IMeCOFT4_nf0_cp576_tnp672_ms21120_single_lby_r1_W7_20231126_083109                                  
SPKft      single     4   0   576     4       580     21120   13     2   2   10560   22   Y     23      1   7    SPKFT4_nf0_cp576_tnp580_ms21120_single_lby_r1_W7_20231126_083109                                    
IMeCOft    single     4   4   576     96      672     21120   14     2   2   -       -    Y     24      1   7    IMeCOFT4_nf4_cp576_tnp672_ms21120_single_lby_r1_W7_20231126_083110                                  
SPKft      single     4   4   576     4       580     21120   13     2   2   10560   22   Y     23      1   7    SPKFT4_nf4_cp576_tnp580_ms21120_single_lby_r1_W7_20231126_083110                                    
IMeCOft    single     8   0   576     192     768     21120   16     2   2   -       -    Y     24      1   7    IMeCOFT8_nf0_cp576_tnp768_ms21120_single_lby_r1_W7_20231126_083110                                  
SPKft      single     8   0   576     8       584     21120   13     2   2   10560   22   Y     23      1   7    SPKFT8_nf0_cp576_tnp584_ms21120_single_lby_r1_W7_20231126_083110                                    
IMeCOft    single     8   8   576     192     768     21120   16     2   2   -       -    Y     24      1   7    IMeCOFT8_nf8_cp576_tnp768_ms21120_single_lby_r1_W7_20231126_083110                                  
SPKft      single     8   8   576     8       584     21120   13     2   2   10560   22   Y     23      1   7    SPKFT8_nf8_cp576_tnp584_ms21120_single_lby_r1_W7_20231126_083110                                    
IMeCO      double     -   -   576     0       576     21120   12     -   -   -       -    Y     24      1   7    IMeCOFT0_cp576_tnp576_ms21120_double_lby_r1_W7_20231126_083110                                      
SPK        double     -   -   576     0       576     21120   12     -   -   -       -    Y     24      1   7    SPKFT0_cp576_tnp576_ms21120_double_lby_r1_W7_20231126_083111                                        
IMeCOft    double     1   0   576     24      600     21120   13     2   2   -       -    Y     24      1   7    IMeCOFT1_nf0_cp576_tnp600_ms21120_double_lby_r1_W7_20231126_083111                                  
SPKft      double     1   0   576     1       577     21120   13     2   2   10560   22   Y     23      1   7    SPKFT1_nf0_cp576_tnp577_ms21120_double_lby_r1_W7_20231126_083111                                    
IMeCOft    double     1   1   576     24      600     21120   13     2   2   -       -    Y     24      1   7    IMeCOFT1_nf1_cp576_tnp600_ms21120_double_lby_r1_W7_20231126_083111                                  
SPKft      double     1   1   576     1       577     21120   13     2   2   10560   22   Y     23      1   7    SPKFT1_nf1_cp576_tnp577_ms21120_double_lby_r1_W7_20231126_083111                                    
IMeCOft    double     2   0   576     48      624     21120   13     2   2   -       -    Y     24      1   7    IMeCOFT2_nf0_cp576_tnp624_ms21120_double_lby_r1_W7_20231126_083111                                  
SPKft      double     2   0   576     2       578     21120   13     2   2   10560   22   Y     23      1   7    SPKFT2_nf0_cp576_tnp578_ms21120_double_lby_r1_W7_20231126_083111                                    
IMeCOft    double     2   2   576     48      624     21120   13     2   2   -       -    Y     24      1   7    IMeCOFT2_nf2_cp576_tnp624_ms21120_double_lby_r1_W7_20231126_083112                                  
SPKft      double     2   2   576     2       578     21120   13     2   2   10560   22   Y     23      1   7    SPKFT2_nf2_cp576_tnp578_ms21120_double_lby_r1_W7_20231126_083112                                    
IMeCOft    double     4   0   576     96      672     21120   14     2   2   -       -    Y     24      1   7    IMeCOFT4_nf0_cp576_tnp672_ms21120_double_lby_r1_W7_20231126_083112                                  
SPKft      double     4   0   576     4       580     21120   13     2   2   10560   22   Y     23      1   7    SPKFT4_nf0_cp576_tnp580_ms21120_double_lby_r1_W7_20231126_083112                                    
IMeCOft    double     4   4   576     96      672     21120   14     2   2   -       -    Y     24      1   7    IMeCOFT4_nf4_cp576_tnp672_ms21120_double_lby_r1_W7_20231126_083112                                  
SPKft      double     4   4   576     4       580     21120   13     2   2   10560   22   Y     23      1   7    SPKFT4_nf4_cp576_tnp580_ms21120_double_lby_r1_W7_20231126_083112                                    
IMeCOft    double     8   0   576     192     768     21120   16     2   2   -       -    Y     24      1   7    IMeCOFT8_nf0_cp576_tnp768_ms21120_double_lby_r1_W7_20231126_083112                                  
SPKft      double     8   0   576     8       584     21120   13     2   2   10560   22   Y     23      1   7    SPKFT8_nf0_cp576_tnp584_ms21120_double_lby_r1_W7_20231126_083113                                    
IMeCOft    double     8   8   576     192     768     21120   16     2   2   -       -    Y     24      1   7    IMeCOFT8_nf8_cp576_tnp768_ms21120_double_lby_r1_W7_20231126_083113                                  
SPKft      double     8   8   576     8       584     21120   13     2   2   10560   22   Y     23      1   7    SPKFT8_nf8_cp576_tnp584_ms21120_double_lby_r1_W7_20231126_083113                                    
IMeCO      single     -   -   576     0       576     26400   12     -   -   -       -    N     -       1   7    IMeCOFT0_cp576_tnp576_ms26400_single_lbn_r1_W7_20231126_083113                                      
SPK        single     -   -   576     0       576     26400   12     -   -   -       -    N     -       1   7    SPKFT0_cp576_tnp576_ms26400_single_lbn_r1_W7_20231126_083113                                        
IMeCOft    single     1   0   576     24      600     26400   13     2   2   -       -    N     -       1   7    IMeCOFT1_nf0_cp576_tnp600_ms26400_single_lbn_r1_W7_20231126_083113                                  
SPKft      single     1   0   576     1       577     26400   13     2   2   13200   25   N     -       1   7    SPKFT1_nf0_cp576_tnp577_ms26400_single_lbn_r1_W7_20231126_083113                                    
IMeCOft    single     1   1   576     24      600     26400   13     2   2   -       -    N     -       1   7    IMeCOFT1_nf1_cp576_tnp600_ms26400_single_lbn_r1_W7_20231126_083113                                  
SPKft      single     1   1   576     1       577     26400   13     2   2   13200   25   N     -       1   7    SPKFT1_nf1_cp576_tnp577_ms26400_single_lbn_r1_W7_20231126_083114                                    
IMeCOft    single     2   0   576     48      624     26400   13     2   2   -       -    N     -       1   7    IMeCOFT2_nf0_cp576_tnp624_ms26400_single_lbn_r1_W7_20231126_083114                                  
SPKft      single     2   0   576     2       578     26400   13     2   2   13200   25   N     -       1   7    SPKFT2_nf0_cp576_tnp578_ms26400_single_lbn_r1_W7_20231126_083114                                    
IMeCOft    single     2   2   576     48      624     26400   13     2   2   -       -    N     -       1   7    IMeCOFT2_nf2_cp576_tnp624_ms26400_single_lbn_r1_W7_20231126_083114                                  
SPKft      single     2   2   576     2       578     26400   13     2   2   13200   25   N     -       1   7    SPKFT2_nf2_cp576_tnp578_ms26400_single_lbn_r1_W7_20231126_083114                                    
IMeCOft    single     4   0   576     96      672     26400   14     2   2   -       -    N     -       1   7    IMeCOFT4_nf0_cp576_tnp672_ms26400_single_lbn_r1_W7_20231126_083114                                  
SPKft      single     4   0   576     4       580     26400   13     2   2   13200   25   N     -       1   7    SPKFT4_nf0_cp576_tnp580_ms26400_single_lbn_r1_W7_20231126_083114                                    
IMeCOft    single     4   4   576     96      672     26400   14     2   2   -       -    N     -       1   7    IMeCOFT4_nf4_cp576_tnp672_ms26400_single_lbn_r1_W7_20231126_083114                                  
SPKft      single     4   4   576     4       580     26400   13     2   2   13200   25   N     -       1   7    SPKFT4_nf4_cp576_tnp580_ms26400_single_lbn_r1_W7_20231126_083115                                    
IMeCOft    single     8   0   576     192     768     26400   16     2   2   -       -    N     -       1   7    IMeCOFT8_nf0_cp576_tnp768_ms26400_single_lbn_r1_W7_20231126_083115                                  
SPKft      single     8   0   576     8       584     26400   13     2   2   13200   25   N     -       1   7    SPKFT8_nf0_cp576_tnp584_ms26400_single_lbn_r1_W7_20231126_083115                                    
IMeCOft    single     8   8   576     192     768     26400   16     2   2   -       -    N     -       1   7    IMeCOFT8_nf8_cp576_tnp768_ms26400_single_lbn_r1_W7_20231126_083115                                  
SPKft      single     8   8   576     8       584     26400   13     2   2   13200   25   N     -       1   7    SPKFT8_nf8_cp576_tnp584_ms26400_single_lbn_r1_W7_20231126_083115                                    
IMeCO      double     -   -   576     0       576     26400   12     -   -   -       -    N     -       1   7    IMeCOFT0_cp576_tnp576_ms26400_double_lbn_r1_W7_20231126_083115                                      
SPK        double     -   -   576     0       576     26400   12     -   -   -       -    N     -       1   7    SPKFT0_cp576_tnp576_ms26400_double_lbn_r1_W7_20231126_083115                                        
IMeCOft    double     1   0   576     24      600     26400   13     2   2   -       -    N     -       1   7    IMeCOFT1_nf0_cp576_tnp600_ms26400_double_lbn_r1_W7_20231126_083115                                  
SPKft      double     1   0   576     1       577     26400   13     2   2   13200   25   N     -       1   7    SPKFT1_nf0_cp576_tnp577_ms26400_double_lbn_r1_W7_20231126_083116                                    
IMeCOft    double     1   1   576     24      600     26400   13     2   2   -       -    N     -       1   7    IMeCOFT1_nf1_cp576_tnp600_ms26400_double_lbn_r1_W7_20231126_083116                                  
SPKft      double     1   1   576     1       577     26400   13     2   2   13200   25   N     -       1   7    SPKFT1_nf1_cp576_tnp577_ms26400_double_lbn_r1_W7_20231126_083116                                    
IMeCOft    double     2   0   576     48      624     26400   13     2   2   -       -    N     -       1   7    IMeCOFT2_nf0_cp576_tnp624_ms26400_double_lbn_r1_W7_20231126_083116                                  
SPKft      double     2   0   576     2       578     26400   13     2   2   13200   25   N     -       1   7    SPKFT2_nf0_cp576_tnp578_ms26400_double_lbn_r1_W7_20231126_083116                                    
IMeCOft    double     2   2   576     48      624     26400   13     2   2   -       -    N     -       1   7    IMeCOFT2_nf2_cp576_tnp624_ms26400_double_lbn_r1_W7_20231126_083116                                  
SPKft      double     2   2   576     2       578     26400   13     2   2   13200   25   N     -       1   7    SPKFT2_nf2_cp576_tnp578_ms26400_double_lbn_r1_W7_20231126_083116                                    
IMeCOft    double     4   0   576     96      672     26400   14     2   2   -       -    N     -       1   7    IMeCOFT4_nf0_cp576_tnp672_ms26400_double_lbn_r1_W7_20231126_083117                                  
SPKft      double     4   0   576     4       580     26400   13     2   2   13200   25   N     -       1   7    SPKFT4_nf0_cp576_tnp580_ms26400_double_lbn_r1_W7_20231126_083117                                    
IMeCOft    double     4   4   576     96      672     26400   14     2   2   -       -    N     -       1   7    IMeCOFT4_nf4_cp576_tnp672_ms26400_double_lbn_r1_W7_20231126_083117                                  
SPKft      double     4   4   576     4       580     26400   13     2   2   13200   25   N     -       1   7    SPKFT4_nf4_cp576_tnp580_ms26400_double_lbn_r1_W7_20231126_083117                                    
IMeCOft    double     8   0   576     192     768     26400   16     2   2   -       -    N     -       1   7    IMeCOFT8_nf0_cp576_tnp768_ms26400_double_lbn_r1_W7_20231126_083117                                  
SPKft      double     8   0   576     8       584     26400   13     2   2   13200   25   N     -       1   7    SPKFT8_nf0_cp576_tnp584_ms26400_double_lbn_r1_W7_20231126_083117                                    
IMeCOft    double     8   8   576     192     768     26400   16     2   2   -       -    N     -       1   7    IMeCOFT8_nf8_cp576_tnp768_ms26400_double_lbn_r1_W7_20231126_083117                                  
SPKft      double     8   8   576     8       584     26400   13     2   2   13200   25   N     -       1   7    SPKFT8_nf8_cp576_tnp584_ms26400_double_lbn_r1_W7_20231126_083117                                    
IMeCO      single     -   -   576     0       576     26400   12     -   -   -       -    Y     24      1   7    IMeCOFT0_cp576_tnp576_ms26400_single_lby_r1_W7_20231126_083118                                      
SPK        single     -   -   576     0       576     26400   12     -   -   -       -    Y     24      1   7    SPKFT0_cp576_tnp576_ms26400_single_lby_r1_W7_20231126_083118                                        
IMeCOft    single     1   0   576     24      600     26400   13     2   2   -       -    Y     24      1   7    IMeCOFT1_nf0_cp576_tnp600_ms26400_single_lby_r1_W7_20231126_083118                                  
SPKft      single     1   0   576     1       577     26400   13     2   2   13200   25   Y     23      1   7    SPKFT1_nf0_cp576_tnp577_ms26400_single_lby_r1_W7_20231126_083118                                    
IMeCOft    single     1   1   576     24      600     26400   13     2   2   -       -    Y     24      1   7    IMeCOFT1_nf1_cp576_tnp600_ms26400_single_lby_r1_W7_20231126_083118                                  
SPKft      single     1   1   576     1       577     26400   13     2   2   13200   25   Y     23      1   7    SPKFT1_nf1_cp576_tnp577_ms26400_single_lby_r1_W7_20231126_083118                                    
IMeCOft    single     2   0   576     48      624     26400   13     2   2   -       -    Y     24      1   7    IMeCOFT2_nf0_cp576_tnp624_ms26400_single_lby_r1_W7_20231126_083118                                  
SPKft      single     2   0   576     2       578     26400   13     2   2   13200   25   Y     23      1   7    SPKFT2_nf0_cp576_tnp578_ms26400_single_lby_r1_W7_20231126_083118                                    
IMeCOft    single     2   2   576     48      624     26400   13     2   2   -       -    Y     24      1   7    IMeCOFT2_nf2_cp576_tnp624_ms26400_single_lby_r1_W7_20231126_083119                                  
SPKft      single     2   2   576     2       578     26400   13     2   2   13200   25   Y     23      1   7    SPKFT2_nf2_cp576_tnp578_ms26400_single_lby_r1_W7_20231126_083119                                    
IMeCOft    single     4   0   576     96      672     26400   14     2   2   -       -    Y     24      1   7    IMeCOFT4_nf0_cp576_tnp672_ms26400_single_lby_r1_W7_20231126_083119                                  
SPKft      single     4   0   576     4       580     26400   13     2   2   13200   25   Y     23      1   7    SPKFT4_nf0_cp576_tnp580_ms26400_single_lby_r1_W7_20231126_083119                                    
IMeCOft    single     4   4   576     96      672     26400   14     2   2   -       -    Y     24      1   7    IMeCOFT4_nf4_cp576_tnp672_ms26400_single_lby_r1_W7_20231126_083119                                  
SPKft      single     4   4   576     4       580     26400   13     2   2   13200   25   Y     23      1   7    SPKFT4_nf4_cp576_tnp580_ms26400_single_lby_r1_W7_20231126_083119                                    
IMeCOft    single     8   0   576     192     768     26400   16     2   2   -       -    Y     24      1   7    IMeCOFT8_nf0_cp576_tnp768_ms26400_single_lby_r1_W7_20231126_083119                                  
SPKft      single     8   0   576     8       584     26400   13     2   2   13200   25   Y     23      1   7    SPKFT8_nf0_cp576_tnp584_ms26400_single_lby_r1_W7_20231126_083120                                    
IMeCOft    single     8   8   576     192     768     26400   16     2   2   -       -    Y     24      1   7    IMeCOFT8_nf8_cp576_tnp768_ms26400_single_lby_r1_W7_20231126_083120                                  
SPKft      single     8   8   576     8       584     26400   13     2   2   13200   25   Y     23      1   7    SPKFT8_nf8_cp576_tnp584_ms26400_single_lby_r1_W7_20231126_083120                                    
IMeCO      double     -   -   576     0       576     26400   12     -   -   -       -    Y     24      1   7    IMeCOFT0_cp576_tnp576_ms26400_double_lby_r1_W7_20231126_083120                                      
SPK        double     -   -   576     0       576     26400   12     -   -   -       -    Y     24      1   7    SPKFT0_cp576_tnp576_ms26400_double_lby_r1_W7_20231126_083120                                        
IMeCOft    double     1   0   576     24      600     26400   13     2   2   -       -    Y     24      1   7    IMeCOFT1_nf0_cp576_tnp600_ms26400_double_lby_r1_W7_20231126_083120                                  
SPKft      double     1   0   576     1       577     26400   13     2   2   13200   25   Y     23      1   7    SPKFT1_nf0_cp576_tnp577_ms26400_double_lby_r1_W7_20231126_083120                                    
IMeCOft    double     1   1   576     24      600     26400   13     2   2   -       -    Y     24      1   7    IMeCOFT1_nf1_cp576_tnp600_ms26400_double_lby_r1_W7_20231126_083120                                  
SPKft      double     1   1   576     1       577     26400   13     2   2   13200   25   Y     23      1   7    SPKFT1_nf1_cp576_tnp577_ms26400_double_lby_r1_W7_20231126_083121                                    
IMeCOft    double     2   0   576     48      624     26400   13     2   2   -       -    Y     24      1   7    IMeCOFT2_nf0_cp576_tnp624_ms26400_double_lby_r1_W7_20231126_083121                                  
SPKft      double     2   0   576     2       578     26400   13     2   2   13200   25   Y     23      1   7    SPKFT2_nf0_cp576_tnp578_ms26400_double_lby_r1_W7_20231126_083121                                    
IMeCOft    double     2   2   576     48      624     26400   13     2   2   -       -    Y     24      1   7    IMeCOFT2_nf2_cp576_tnp624_ms26400_double_lby_r1_W7_20231126_083121                                  
SPKft      double     2   2   576     2       578     26400   13     2   2   13200   25   Y     23      1   7    SPKFT2_nf2_cp576_tnp578_ms26400_double_lby_r1_W7_20231126_083121                                    
IMeCOft    double     4   0   576     96      672     26400   14     2   2   -       -    Y     24      1   7    IMeCOFT4_nf0_cp576_tnp672_ms26400_double_lby_r1_W7_20231126_083121                                  
SPKft      double     4   0   576     4       580     26400   13     2   2   13200   25   Y     23      1   7    SPKFT4_nf0_cp576_tnp580_ms26400_double_lby_r1_W7_20231126_083121                                    
IMeCOft    double     4   4   576     96      672     26400   14     2   2   -       -    Y     24      1   7    IMeCOFT4_nf4_cp576_tnp672_ms26400_double_lby_r1_W7_20231126_083122                                  
SPKft      double     4   4   576     4       580     26400   13     2   2   13200   25   Y     23      1   7    SPKFT4_nf4_cp576_tnp580_ms26400_double_lby_r1_W7_20231126_083122                                    
IMeCOft    double     8   0   576     192     768     26400   16     2   2   -       -    Y     24      1   7    IMeCOFT8_nf0_cp576_tnp768_ms26400_double_lby_r1_W7_20231126_083122                                  
SPKft      double     8   0   576     8       584     26400   13     2   2   13200   25   Y     23      1   7    SPKFT8_nf0_cp576_tnp584_ms26400_double_lby_r1_W7_20231126_083122                                    
IMeCOft    double     8   8   576     192     768     26400   16     2   2   -       -    Y     24      1   7    IMeCOFT8_nf8_cp576_tnp768_ms26400_double_lby_r1_W7_20231126_083122                                  
SPKft      double     8   8   576     8       584     26400   13     2   2   13200   25   Y     23      1   7    SPKFT8_nf8_cp576_tnp584_ms26400_double_lby_r1_W7_20231126_083122                                    
