ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    double     4   4   144     48      192     10560   4      2   2   -       -    N     -       1   8    IMeCOFT4_nf4_cp144_tnp192_ms10560_double_lbn_r1_W8_20231125_072650                                  
SPKft      double     4   4   144     4       148     10560   4      2   2   5280    22   N     -       1   8    SPKFT4_nf4_cp144_tnp148_ms10560_double_lbn_r1_W8_20231125_072650                                    
IMeCOft    double     8   0   144     96      240     10560   5      2   2   -       -    N     -       1   8    IMeCOFT8_nf0_cp144_tnp240_ms10560_double_lbn_r1_W8_20231125_072650                                  
SPKft      double     8   0   144     8       152     10560   4      2   2   5280    22   N     -       1   8    SPKFT8_nf0_cp144_tnp152_ms10560_double_lbn_r1_W8_20231125_072651                                    
IMeCOft    double     8   8   144     96      240     10560   5      2   2   -       -    N     -       1   8    IMeCOFT8_nf8_cp144_tnp240_ms10560_double_lbn_r1_W8_20231125_072651                                  
SPKft      double     8   8   144     8       152     10560   4      2   2   5280    22   N     -       1   8    SPKFT8_nf8_cp144_tnp152_ms10560_double_lbn_r1_W8_20231125_072651                                    
IMeCO      single     -   -   144     0       144     10560   3      -   -   -       -    Y     24      1   8    IMeCOFT0_cp144_tnp144_ms10560_single_lby_r1_W8_20231125_072651                                      
SPK        single     -   -   144     0       144     10560   3      -   -   -       -    Y     24      1   8    SPKFT0_cp144_tnp144_ms10560_single_lby_r1_W8_20231125_072651                                        
IMeCOft    single     1   0   144     12      156     10560   4      2   2   -       -    Y     20      1   8    IMeCOFT1_nf0_cp144_tnp156_ms10560_single_lby_r1_W8_20231125_072651                                  
SPKft      single     1   0   144     1       145     10560   4      2   2   5280    22   Y     19      1   8    SPKFT1_nf0_cp144_tnp145_ms10560_single_lby_r1_W8_20231125_072651                                    
IMeCOft    single     1   1   144     12      156     10560   4      2   2   -       -    Y     20      1   8    IMeCOFT1_nf1_cp144_tnp156_ms10560_single_lby_r1_W8_20231125_072651                                  
SPKft      single     1   1   144     1       145     10560   4      2   2   5280    22   Y     19      1   8    SPKFT1_nf1_cp144_tnp145_ms10560_single_lby_r1_W8_20231125_072652                                    
IMeCOft    single     2   0   144     24      168     10560   4      2   2   -       -    Y     21      1   8    IMeCOFT2_nf0_cp144_tnp168_ms10560_single_lby_r1_W8_20231125_072652                                  
SPKft      single     2   0   144     2       146     10560   4      2   2   5280    22   Y     19      1   8    SPKFT2_nf0_cp144_tnp146_ms10560_single_lby_r1_W8_20231125_072652                                    
IMeCOft    single     2   2   144     24      168     10560   4      2   2   -       -    Y     21      1   8    IMeCOFT2_nf2_cp144_tnp168_ms10560_single_lby_r1_W8_20231125_072652                                  
SPKft      single     2   2   144     2       146     10560   4      2   2   5280    22   Y     19      1   8    SPKFT2_nf2_cp144_tnp146_ms10560_single_lby_r1_W8_20231125_072652                                    
IMeCOft    single     4   0   144     48      192     10560   4      2   2   -       -    Y     24      1   8    IMeCOFT4_nf0_cp144_tnp192_ms10560_single_lby_r1_W8_20231125_072652                                  
SPKft      single     4   0   144     4       148     10560   4      2   2   5280    22   Y     19      1   8    SPKFT4_nf0_cp144_tnp148_ms10560_single_lby_r1_W8_20231125_072652                                    
IMeCOft    single     4   4   144     48      192     10560   4      2   2   -       -    Y     24      1   8    IMeCOFT4_nf4_cp144_tnp192_ms10560_single_lby_r1_W8_20231125_072653                                  
SPKft      single     4   4   144     4       148     10560   4      2   2   5280    22   Y     19      1   8    SPKFT4_nf4_cp144_tnp148_ms10560_single_lby_r1_W8_20231125_072653                                    
IMeCOft    single     8   0   144     96      240     10560   5      2   2   -       -    Y     24      1   8    IMeCOFT8_nf0_cp144_tnp240_ms10560_single_lby_r1_W8_20231125_072653                                  
SPKft      single     8   0   144     8       152     10560   4      2   2   5280    22   Y     19      1   8    SPKFT8_nf0_cp144_tnp152_ms10560_single_lby_r1_W8_20231125_072653                                    
IMeCOft    single     8   8   144     96      240     10560   5      2   2   -       -    Y     24      1   8    IMeCOFT8_nf8_cp144_tnp240_ms10560_single_lby_r1_W8_20231125_072653                                  
SPKft      single     8   8   144     8       152     10560   4      2   2   5280    22   Y     19      1   8    SPKFT8_nf8_cp144_tnp152_ms10560_single_lby_r1_W8_20231125_072653                                    
IMeCO      double     -   -   144     0       144     10560   3      -   -   -       -    Y     24      1   8    IMeCOFT0_cp144_tnp144_ms10560_double_lby_r1_W8_20231125_072653                                      
SPK        double     -   -   144     0       144     10560   3      -   -   -       -    Y     24      1   8    SPKFT0_cp144_tnp144_ms10560_double_lby_r1_W8_20231125_072653                                        
IMeCOft    double     1   0   144     12      156     10560   4      2   2   -       -    Y     20      1   8    IMeCOFT1_nf0_cp144_tnp156_ms10560_double_lby_r1_W8_20231125_072654                                  
SPKft      double     1   0   144     1       145     10560   4      2   2   5280    22   Y     19      1   8    SPKFT1_nf0_cp144_tnp145_ms10560_double_lby_r1_W8_20231125_072654                                    
IMeCOft    double     1   1   144     12      156     10560   4      2   2   -       -    Y     20      1   8    IMeCOFT1_nf1_cp144_tnp156_ms10560_double_lby_r1_W8_20231125_072654                                  
SPKft      double     1   1   144     1       145     10560   4      2   2   5280    22   Y     19      1   8    SPKFT1_nf1_cp144_tnp145_ms10560_double_lby_r1_W8_20231125_072654                                    
IMeCOft    double     2   0   144     24      168     10560   4      2   2   -       -    Y     21      1   8    IMeCOFT2_nf0_cp144_tnp168_ms10560_double_lby_r1_W8_20231125_072654                                  
SPKft      double     2   0   144     2       146     10560   4      2   2   5280    22   Y     19      1   8    SPKFT2_nf0_cp144_tnp146_ms10560_double_lby_r1_W8_20231125_072654                                    
IMeCOft    double     2   2   144     24      168     10560   4      2   2   -       -    Y     21      1   8    IMeCOFT2_nf2_cp144_tnp168_ms10560_double_lby_r1_W8_20231125_072654                                  
SPKft      double     2   2   144     2       146     10560   4      2   2   5280    22   Y     19      1   8    SPKFT2_nf2_cp144_tnp146_ms10560_double_lby_r1_W8_20231125_072655                                    
IMeCOft    double     4   0   144     48      192     10560   4      2   2   -       -    Y     24      1   8    IMeCOFT4_nf0_cp144_tnp192_ms10560_double_lby_r1_W8_20231125_072655                                  
SPKft      double     4   0   144     4       148     10560   4      2   2   5280    22   Y     19      1   8    SPKFT4_nf0_cp144_tnp148_ms10560_double_lby_r1_W8_20231125_072655                                    
IMeCOft    double     4   4   144     48      192     10560   4      2   2   -       -    Y     24      1   8    IMeCOFT4_nf4_cp144_tnp192_ms10560_double_lby_r1_W8_20231125_072655                                  
SPKft      double     4   4   144     4       148     10560   4      2   2   5280    22   Y     19      1   8    SPKFT4_nf4_cp144_tnp148_ms10560_double_lby_r1_W8_20231125_072655                                    
IMeCOft    double     8   0   144     96      240     10560   5      2   2   -       -    Y     24      1   8    IMeCOFT8_nf0_cp144_tnp240_ms10560_double_lby_r1_W8_20231125_072655                                  
SPKft      double     8   0   144     8       152     10560   4      2   2   5280    22   Y     19      1   8    SPKFT8_nf0_cp144_tnp152_ms10560_double_lby_r1_W8_20231125_072655                                    
IMeCOft    double     8   8   144     96      240     10560   5      2   2   -       -    Y     24      1   8    IMeCOFT8_nf8_cp144_tnp240_ms10560_double_lby_r1_W8_20231125_072655                                  
SPKft      double     8   8   144     8       152     10560   4      2   2   5280    22   Y     19      1   8    SPKFT8_nf8_cp144_tnp152_ms10560_double_lby_r1_W8_20231125_072656                                    
IMeCO      single     -   -   144     0       144     15840   3      -   -   -       -    N     -       1   8    IMeCOFT0_cp144_tnp144_ms15840_single_lbn_r1_W8_20231125_072656                                      
SPK        single     -   -   144     0       144     15840   3      -   -   -       -    N     -       1   8    SPKFT0_cp144_tnp144_ms15840_single_lbn_r1_W8_20231125_072656                                        
IMeCOft    single     1   0   144     12      156     15840   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf0_cp144_tnp156_ms15840_single_lbn_r1_W8_20231125_072656                                  
SPKft      single     1   0   144     1       145     15840   4      2   2   7920    24   N     -       1   8    SPKFT1_nf0_cp144_tnp145_ms15840_single_lbn_r1_W8_20231125_072656                                    
IMeCOft    single     1   1   144     12      156     15840   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf1_cp144_tnp156_ms15840_single_lbn_r1_W8_20231125_072656                                  
SPKft      single     1   1   144     1       145     15840   4      2   2   7920    24   N     -       1   8    SPKFT1_nf1_cp144_tnp145_ms15840_single_lbn_r1_W8_20231125_072656                                    
IMeCOft    single     2   0   144     24      168     15840   4      2   2   -       -    N     -       1   8    IMeCOFT2_nf0_cp144_tnp168_ms15840_single_lbn_r1_W8_20231125_072657                                  
SPKft      single     2   0   144     2       146     15840   4      2   2   7920    24   N     -       1   8    SPKFT2_nf0_cp144_tnp146_ms15840_single_lbn_r1_W8_20231125_072657                                    
IMeCOft    single     2   2   144     24      168     15840   4      2   2   -       -    N     -       1   8    IMeCOFT2_nf2_cp144_tnp168_ms15840_single_lbn_r1_W8_20231125_072657                                  
SPKft      single     2   2   144     2       146     15840   4      2   2   7920    24   N     -       1   8    SPKFT2_nf2_cp144_tnp146_ms15840_single_lbn_r1_W8_20231125_072657                                    
IMeCOft    single     4   0   144     48      192     15840   4      2   2   -       -    N     -       1   8    IMeCOFT4_nf0_cp144_tnp192_ms15840_single_lbn_r1_W8_20231125_072657                                  
SPKft      single     4   0   144     4       148     15840   4      2   2   7920    24   N     -       1   8    SPKFT4_nf0_cp144_tnp148_ms15840_single_lbn_r1_W8_20231125_072657                                    
IMeCOft    single     4   4   144     48      192     15840   4      2   2   -       -    N     -       1   8    IMeCOFT4_nf4_cp144_tnp192_ms15840_single_lbn_r1_W8_20231125_072657                                  
SPKft      single     4   4   144     4       148     15840   4      2   2   7920    24   N     -       1   8    SPKFT4_nf4_cp144_tnp148_ms15840_single_lbn_r1_W8_20231125_072658                                    
IMeCOft    single     8   0   144     96      240     15840   5      2   2   -       -    N     -       1   8    IMeCOFT8_nf0_cp144_tnp240_ms15840_single_lbn_r1_W8_20231125_072658                                  
SPKft      single     8   0   144     8       152     15840   4      2   2   7920    24   N     -       1   8    SPKFT8_nf0_cp144_tnp152_ms15840_single_lbn_r1_W8_20231125_072658                                    
IMeCOft    single     8   8   144     96      240     15840   5      2   2   -       -    N     -       1   8    IMeCOFT8_nf8_cp144_tnp240_ms15840_single_lbn_r1_W8_20231125_072658                                  
SPKft      single     8   8   144     8       152     15840   4      2   2   7920    24   N     -       1   8    SPKFT8_nf8_cp144_tnp152_ms15840_single_lbn_r1_W8_20231125_072658                                    
IMeCO      double     -   -   144     0       144     15840   3      -   -   -       -    N     -       1   8    IMeCOFT0_cp144_tnp144_ms15840_double_lbn_r1_W8_20231125_072658                                      
SPK        double     -   -   144     0       144     15840   3      -   -   -       -    N     -       1   8    SPKFT0_cp144_tnp144_ms15840_double_lbn_r1_W8_20231125_072658                                        
IMeCOft    double     1   0   144     12      156     15840   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf0_cp144_tnp156_ms15840_double_lbn_r1_W8_20231125_072658                                  
SPKft      double     1   0   144     1       145     15840   4      2   2   7920    24   N     -       1   8    SPKFT1_nf0_cp144_tnp145_ms15840_double_lbn_r1_W8_20231125_072659                                    
IMeCOft    double     1   1   144     12      156     15840   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf1_cp144_tnp156_ms15840_double_lbn_r1_W8_20231125_072659                                  
SPKft      double     1   1   144     1       145     15840   4      2   2   7920    24   N     -       1   8    SPKFT1_nf1_cp144_tnp145_ms15840_double_lbn_r1_W8_20231125_072659                                    
IMeCOft    double     2   0   144     24      168     15840   4      2   2   -       -    N     -       1   8    IMeCOFT2_nf0_cp144_tnp168_ms15840_double_lbn_r1_W8_20231125_072659                                  
SPKft      double     2   0   144     2       146     15840   4      2   2   7920    24   N     -       1   8    SPKFT2_nf0_cp144_tnp146_ms15840_double_lbn_r1_W8_20231125_072659                                    
IMeCOft    double     2   2   144     24      168     15840   4      2   2   -       -    N     -       1   8    IMeCOFT2_nf2_cp144_tnp168_ms15840_double_lbn_r1_W8_20231125_072659                                  
SPKft      double     2   2   144     2       146     15840   4      2   2   7920    24   N     -       1   8    SPKFT2_nf2_cp144_tnp146_ms15840_double_lbn_r1_W8_20231125_072659                                    
IMeCOft    double     4   0   144     48      192     15840   4      2   2   -       -    N     -       1   8    IMeCOFT4_nf0_cp144_tnp192_ms15840_double_lbn_r1_W8_20231125_072659                                  
SPKft      double     4   0   144     4       148     15840   4      2   2   7920    24   N     -       1   8    SPKFT4_nf0_cp144_tnp148_ms15840_double_lbn_r1_W8_20231125_072700                                    
IMeCOft    double     4   4   144     48      192     15840   4      2   2   -       -    N     -       1   8    IMeCOFT4_nf4_cp144_tnp192_ms15840_double_lbn_r1_W8_20231125_072700                                  
SPKft      double     4   4   144     4       148     15840   4      2   2   7920    24   N     -       1   8    SPKFT4_nf4_cp144_tnp148_ms15840_double_lbn_r1_W8_20231125_072700                                    
IMeCOft    double     8   0   144     96      240     15840   5      2   2   -       -    N     -       1   8    IMeCOFT8_nf0_cp144_tnp240_ms15840_double_lbn_r1_W8_20231125_072700                                  
SPKft      double     8   0   144     8       152     15840   4      2   2   7920    24   N     -       1   8    SPKFT8_nf0_cp144_tnp152_ms15840_double_lbn_r1_W8_20231125_072700                                    
IMeCOft    double     8   8   144     96      240     15840   5      2   2   -       -    N     -       1   8    IMeCOFT8_nf8_cp144_tnp240_ms15840_double_lbn_r1_W8_20231125_072700                                  
SPKft      double     8   8   144     8       152     15840   4      2   2   7920    24   N     -       1   8    SPKFT8_nf8_cp144_tnp152_ms15840_double_lbn_r1_W8_20231125_072700                                    
IMeCO      single     -   -   144     0       144     15840   3      -   -   -       -    Y     24      1   8    IMeCOFT0_cp144_tnp144_ms15840_single_lby_r1_W8_20231125_072701                                      
SPK        single     -   -   144     0       144     15840   3      -   -   -       -    Y     24      1   8    SPKFT0_cp144_tnp144_ms15840_single_lby_r1_W8_20231125_072701                                        
IMeCOft    single     1   0   144     12      156     15840   4      2   2   -       -    Y     20      1   8    IMeCOFT1_nf0_cp144_tnp156_ms15840_single_lby_r1_W8_20231125_072701                                  
SPKft      single     1   0   144     1       145     15840   4      2   2   7920    24   Y     19      1   8    SPKFT1_nf0_cp144_tnp145_ms15840_single_lby_r1_W8_20231125_072701                                    
IMeCOft    single     1   1   144     12      156     15840   4      2   2   -       -    Y     20      1   8    IMeCOFT1_nf1_cp144_tnp156_ms15840_single_lby_r1_W8_20231125_072701                                  
SPKft      single     1   1   144     1       145     15840   4      2   2   7920    24   Y     19      1   8    SPKFT1_nf1_cp144_tnp145_ms15840_single_lby_r1_W8_20231125_072701                                    
IMeCOft    single     2   0   144     24      168     15840   4      2   2   -       -    Y     21      1   8    IMeCOFT2_nf0_cp144_tnp168_ms15840_single_lby_r1_W8_20231125_072701                                  
SPKft      single     2   0   144     2       146     15840   4      2   2   7920    24   Y     19      1   8    SPKFT2_nf0_cp144_tnp146_ms15840_single_lby_r1_W8_20231125_072702                                    
IMeCOft    single     2   2   144     24      168     15840   4      2   2   -       -    Y     21      1   8    IMeCOFT2_nf2_cp144_tnp168_ms15840_single_lby_r1_W8_20231125_072702                                  
SPKft      single     2   2   144     2       146     15840   4      2   2   7920    24   Y     19      1   8    SPKFT2_nf2_cp144_tnp146_ms15840_single_lby_r1_W8_20231125_072702                                    
IMeCOft    single     4   0   144     48      192     15840   4      2   2   -       -    Y     24      1   8    IMeCOFT4_nf0_cp144_tnp192_ms15840_single_lby_r1_W8_20231125_072702                                  
SPKft      single     4   0   144     4       148     15840   4      2   2   7920    24   Y     19      1   8    SPKFT4_nf0_cp144_tnp148_ms15840_single_lby_r1_W8_20231125_072702                                    
IMeCOft    single     4   4   144     48      192     15840   4      2   2   -       -    Y     24      1   8    IMeCOFT4_nf4_cp144_tnp192_ms15840_single_lby_r1_W8_20231125_072702                                  
SPKft      single     4   4   144     4       148     15840   4      2   2   7920    24   Y     19      1   8    SPKFT4_nf4_cp144_tnp148_ms15840_single_lby_r1_W8_20231125_072703                                    
IMeCOft    single     8   0   144     96      240     15840   5      2   2   -       -    Y     24      1   8    IMeCOFT8_nf0_cp144_tnp240_ms15840_single_lby_r1_W8_20231125_072703                                  
SPKft      single     8   0   144     8       152     15840   4      2   2   7920    24   Y     19      1   8    SPKFT8_nf0_cp144_tnp152_ms15840_single_lby_r1_W8_20231125_072703                                    
IMeCOft    single     8   8   144     96      240     15840   5      2   2   -       -    Y     24      1   8    IMeCOFT8_nf8_cp144_tnp240_ms15840_single_lby_r1_W8_20231125_072703                                  
SPKft      single     8   8   144     8       152     15840   4      2   2   7920    24   Y     19      1   8    SPKFT8_nf8_cp144_tnp152_ms15840_single_lby_r1_W8_20231125_072703                                    
IMeCO      double     -   -   144     0       144     15840   3      -   -   -       -    Y     24      1   8    IMeCOFT0_cp144_tnp144_ms15840_double_lby_r1_W8_20231125_072703                                      
SPK        double     -   -   144     0       144     15840   3      -   -   -       -    Y     24      1   8    SPKFT0_cp144_tnp144_ms15840_double_lby_r1_W8_20231125_072703                                        
IMeCOft    double     1   0   144     12      156     15840   4      2   2   -       -    Y     20      1   8    IMeCOFT1_nf0_cp144_tnp156_ms15840_double_lby_r1_W8_20231125_072703                                  
SPKft      double     1   0   144     1       145     15840   4      2   2   7920    24   Y     19      1   8    SPKFT1_nf0_cp144_tnp145_ms15840_double_lby_r1_W8_20231125_072704                                    
IMeCOft    double     1   1   144     12      156     15840   4      2   2   -       -    Y     20      1   8    IMeCOFT1_nf1_cp144_tnp156_ms15840_double_lby_r1_W8_20231125_072704                                  
SPKft      double     1   1   144     1       145     15840   4      2   2   7920    24   Y     19      1   8    SPKFT1_nf1_cp144_tnp145_ms15840_double_lby_r1_W8_20231125_072704                                    
IMeCOft    double     2   0   144     24      168     15840   4      2   2   -       -    Y     21      1   8    IMeCOFT2_nf0_cp144_tnp168_ms15840_double_lby_r1_W8_20231125_072704                                  
SPKft      double     2   0   144     2       146     15840   4      2   2   7920    24   Y     19      1   8    SPKFT2_nf0_cp144_tnp146_ms15840_double_lby_r1_W8_20231125_072704                                    
IMeCOft    double     2   2   144     24      168     15840   4      2   2   -       -    Y     21      1   8    IMeCOFT2_nf2_cp144_tnp168_ms15840_double_lby_r1_W8_20231125_072704                                  
SPKft      double     2   2   144     2       146     15840   4      2   2   7920    24   Y     19      1   8    SPKFT2_nf2_cp144_tnp146_ms15840_double_lby_r1_W8_20231125_072704                                    
IMeCOft    double     4   0   144     48      192     15840   4      2   2   -       -    Y     24      1   8    IMeCOFT4_nf0_cp144_tnp192_ms15840_double_lby_r1_W8_20231125_072705                                  
SPKft      double     4   0   144     4       148     15840   4      2   2   7920    24   Y     19      1   8    SPKFT4_nf0_cp144_tnp148_ms15840_double_lby_r1_W8_20231125_072705                                    
IMeCOft    double     4   4   144     48      192     15840   4      2   2   -       -    Y     24      1   8    IMeCOFT4_nf4_cp144_tnp192_ms15840_double_lby_r1_W8_20231125_072705                                  
SPKft      double     4   4   144     4       148     15840   4      2   2   7920    24   Y     19      1   8    SPKFT4_nf4_cp144_tnp148_ms15840_double_lby_r1_W8_20231125_072705                                    
IMeCOft    double     8   0   144     96      240     15840   5      2   2   -       -    Y     24      1   8    IMeCOFT8_nf0_cp144_tnp240_ms15840_double_lby_r1_W8_20231125_072705                                  
SPKft      double     8   0   144     8       152     15840   4      2   2   7920    24   Y     19      1   8    SPKFT8_nf0_cp144_tnp152_ms15840_double_lby_r1_W8_20231125_072705                                    
IMeCOft    double     8   8   144     96      240     15840   5      2   2   -       -    Y     24      1   8    IMeCOFT8_nf8_cp144_tnp240_ms15840_double_lby_r1_W8_20231125_072705                                  
SPKft      double     8   8   144     8       152     15840   4      2   2   7920    24   Y     19      1   8    SPKFT8_nf8_cp144_tnp152_ms15840_double_lby_r1_W8_20231125_072705                                    
