ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCO      single     -   -   484     0       484     5280    11     -   -   -       -    N     -       1   3    IMeCOFT0_cp484_tnp484_ms5280_single_lbn_r1_W3_20231123_005106                                       
SPK        single     -   -   484     0       484     5280    11     -   -   -       -    N     -       1   3    SPKFT0_cp484_tnp484_ms5280_single_lbn_r1_W3_20231123_005106                                         
IMeCOft    single     1   0   484     22      506     5280    11     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp484_tnp506_ms5280_single_lbn_r1_W3_20231123_005106                                   
SPKft      single     1   0   484     1       485     5280    11     2   2   2640    24   N     -       1   3    SPKFT1_nf0_cp484_tnp485_ms5280_single_lbn_r1_W3_20231123_005106                                     
IMeCOft    single     1   1   484     22      506     5280    11     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp484_tnp506_ms5280_single_lbn_r1_W3_20231123_005106                                   
SPKft      single     1   1   484     1       485     5280    11     2   2   2640    24   N     -       1   3    SPKFT1_nf1_cp484_tnp485_ms5280_single_lbn_r1_W3_20231123_005106                                     
IMeCOft    single     2   0   484     44      528     5280    11     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp484_tnp528_ms5280_single_lbn_r1_W3_20231123_005106                                   
SPKft      single     2   0   484     2       486     5280    11     2   2   2640    24   N     -       1   3    SPKFT2_nf0_cp484_tnp486_ms5280_single_lbn_r1_W3_20231123_005107                                     
IMeCOft    single     2   2   484     44      528     5280    11     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp484_tnp528_ms5280_single_lbn_r1_W3_20231123_005107                                   
SPKft      single     2   2   484     2       486     5280    11     2   2   2640    24   N     -       1   3    SPKFT2_nf2_cp484_tnp486_ms5280_single_lbn_r1_W3_20231123_005107                                     
IMeCOft    single     4   0   484     88      572     5280    12     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp484_tnp572_ms5280_single_lbn_r1_W3_20231123_005107                                   
SPKft      single     4   0   484     4       488     5280    11     2   2   2640    24   N     -       1   3    SPKFT4_nf0_cp484_tnp488_ms5280_single_lbn_r1_W3_20231123_005107                                     
IMeCOft    single     4   4   484     88      572     5280    12     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp484_tnp572_ms5280_single_lbn_r1_W3_20231123_005107                                   
SPKft      single     4   4   484     4       488     5280    11     2   2   2640    24   N     -       1   3    SPKFT4_nf4_cp484_tnp488_ms5280_single_lbn_r1_W3_20231123_005107                                     
IMeCOft    single     8   0   484     176     660     5280    14     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp484_tnp660_ms5280_single_lbn_r1_W3_20231123_005107                                   
SPKft      single     8   0   484     8       492     5280    11     2   2   2640    24   N     -       1   3    SPKFT8_nf0_cp484_tnp492_ms5280_single_lbn_r1_W3_20231123_005108                                     
IMeCOft    single     8   8   484     176     660     5280    14     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp484_tnp660_ms5280_single_lbn_r1_W3_20231123_005108                                   
SPKft      single     8   8   484     8       492     5280    11     2   2   2640    24   N     -       1   3    SPKFT8_nf8_cp484_tnp492_ms5280_single_lbn_r1_W3_20231123_005108                                     
IMeCO      double     -   -   484     0       484     5280    11     -   -   -       -    N     -       1   3    IMeCOFT0_cp484_tnp484_ms5280_double_lbn_r1_W3_20231123_005108                                       
SPK        double     -   -   484     0       484     5280    11     -   -   -       -    N     -       1   3    SPKFT0_cp484_tnp484_ms5280_double_lbn_r1_W3_20231123_005108                                         
IMeCOft    double     1   0   484     22      506     5280    11     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp484_tnp506_ms5280_double_lbn_r1_W3_20231123_005108                                   
SPKft      double     1   0   484     1       485     5280    11     2   2   2640    24   N     -       1   3    SPKFT1_nf0_cp484_tnp485_ms5280_double_lbn_r1_W3_20231123_005108                                     
IMeCOft    double     1   1   484     22      506     5280    11     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp484_tnp506_ms5280_double_lbn_r1_W3_20231123_005108                                   
SPKft      double     1   1   484     1       485     5280    11     2   2   2640    24   N     -       1   3    SPKFT1_nf1_cp484_tnp485_ms5280_double_lbn_r1_W3_20231123_005109                                     
IMeCOft    double     2   0   484     44      528     5280    11     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp484_tnp528_ms5280_double_lbn_r1_W3_20231123_005109                                   
SPKft      double     2   0   484     2       486     5280    11     2   2   2640    24   N     -       1   3    SPKFT2_nf0_cp484_tnp486_ms5280_double_lbn_r1_W3_20231123_005109                                     
IMeCOft    double     2   2   484     44      528     5280    11     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp484_tnp528_ms5280_double_lbn_r1_W3_20231123_005109                                   
SPKft      double     2   2   484     2       486     5280    11     2   2   2640    24   N     -       1   3    SPKFT2_nf2_cp484_tnp486_ms5280_double_lbn_r1_W3_20231123_005109                                     
IMeCOft    double     4   0   484     88      572     5280    12     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp484_tnp572_ms5280_double_lbn_r1_W3_20231123_005109                                   
SPKft      double     4   0   484     4       488     5280    11     2   2   2640    24   N     -       1   3    SPKFT4_nf0_cp484_tnp488_ms5280_double_lbn_r1_W3_20231123_005109                                     
IMeCOft    double     4   4   484     88      572     5280    12     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp484_tnp572_ms5280_double_lbn_r1_W3_20231123_005109                                   
SPKft      double     4   4   484     4       488     5280    11     2   2   2640    24   N     -       1   3    SPKFT4_nf4_cp484_tnp488_ms5280_double_lbn_r1_W3_20231123_005110                                     
IMeCOft    double     8   0   484     176     660     5280    14     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp484_tnp660_ms5280_double_lbn_r1_W3_20231123_005110                                   
SPKft      double     8   0   484     8       492     5280    11     2   2   2640    24   N     -       1   3    SPKFT8_nf0_cp484_tnp492_ms5280_double_lbn_r1_W3_20231123_005110                                     
IMeCOft    double     8   8   484     176     660     5280    14     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp484_tnp660_ms5280_double_lbn_r1_W3_20231123_005110                                   
SPKft      double     8   8   484     8       492     5280    11     2   2   2640    24   N     -       1   3    SPKFT8_nf8_cp484_tnp492_ms5280_double_lbn_r1_W3_20231123_005110                                     
IMeCO      single     -   -   484     0       484     5280    11     -   -   -       -    Y     22      1   3    IMeCOFT0_cp484_tnp484_ms5280_single_lby_r1_W3_20231123_005110                                       
SPK        single     -   -   484     0       484     5280    11     -   -   -       -    Y     22      1   3    SPKFT0_cp484_tnp484_ms5280_single_lby_r1_W3_20231123_005110                                         
IMeCOft    single     1   0   484     22      506     5280    11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf0_cp484_tnp506_ms5280_single_lby_r1_W3_20231123_005110                                   
SPKft      single     1   0   484     1       485     5280    11     2   2   2640    24   Y     23      1   3    SPKFT1_nf0_cp484_tnp485_ms5280_single_lby_r1_W3_20231123_005111                                     
IMeCOft    single     1   1   484     22      506     5280    11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp484_tnp506_ms5280_single_lby_r1_W3_20231123_005111                                   
SPKft      single     1   1   484     1       485     5280    11     2   2   2640    24   Y     23      1   3    SPKFT1_nf1_cp484_tnp485_ms5280_single_lby_r1_W3_20231123_005111                                     
IMeCOft    single     2   0   484     44      528     5280    11     2   2   -       -    Y     24      1   3    IMeCOFT2_nf0_cp484_tnp528_ms5280_single_lby_r1_W3_20231123_005111                                   
SPKft      single     2   0   484     2       486     5280    11     2   2   2640    24   Y     23      1   3    SPKFT2_nf0_cp484_tnp486_ms5280_single_lby_r1_W3_20231123_005111                                     
IMeCOft    single     2   2   484     44      528     5280    11     2   2   -       -    Y     24      1   3    IMeCOFT2_nf2_cp484_tnp528_ms5280_single_lby_r1_W3_20231123_005111                                   
SPKft      single     2   2   484     2       486     5280    11     2   2   2640    24   Y     23      1   3    SPKFT2_nf2_cp484_tnp486_ms5280_single_lby_r1_W3_20231123_005111                                     
IMeCOft    single     4   0   484     88      572     5280    12     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp484_tnp572_ms5280_single_lby_r1_W3_20231123_005111                                   
SPKft      single     4   0   484     4       488     5280    11     2   2   2640    24   Y     23      1   3    SPKFT4_nf0_cp484_tnp488_ms5280_single_lby_r1_W3_20231123_005112                                     
IMeCOft    single     4   4   484     88      572     5280    12     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp484_tnp572_ms5280_single_lby_r1_W3_20231123_005112                                   
SPKft      single     4   4   484     4       488     5280    11     2   2   2640    24   Y     23      1   3    SPKFT4_nf4_cp484_tnp488_ms5280_single_lby_r1_W3_20231123_005112                                     
IMeCOft    single     8   0   484     176     660     5280    14     2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp484_tnp660_ms5280_single_lby_r1_W3_20231123_005112                                   
SPKft      single     8   0   484     8       492     5280    11     2   2   2640    24   Y     23      1   3    SPKFT8_nf0_cp484_tnp492_ms5280_single_lby_r1_W3_20231123_005112                                     
IMeCOft    single     8   8   484     176     660     5280    14     2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp484_tnp660_ms5280_single_lby_r1_W3_20231123_005112                                   
SPKft      single     8   8   484     8       492     5280    11     2   2   2640    24   Y     23      1   3    SPKFT8_nf8_cp484_tnp492_ms5280_single_lby_r1_W3_20231123_005112                                     
IMeCO      double     -   -   484     0       484     5280    11     -   -   -       -    Y     22      1   3    IMeCOFT0_cp484_tnp484_ms5280_double_lby_r1_W3_20231123_005112                                       
SPK        double     -   -   484     0       484     5280    11     -   -   -       -    Y     22      1   3    SPKFT0_cp484_tnp484_ms5280_double_lby_r1_W3_20231123_005113                                         
IMeCOft    double     1   0   484     22      506     5280    11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf0_cp484_tnp506_ms5280_double_lby_r1_W3_20231123_005113                                   
SPKft      double     1   0   484     1       485     5280    11     2   2   2640    24   Y     23      1   3    SPKFT1_nf0_cp484_tnp485_ms5280_double_lby_r1_W3_20231123_005113                                     
IMeCOft    double     1   1   484     22      506     5280    11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp484_tnp506_ms5280_double_lby_r1_W3_20231123_005113                                   
SPKft      double     1   1   484     1       485     5280    11     2   2   2640    24   Y     23      1   3    SPKFT1_nf1_cp484_tnp485_ms5280_double_lby_r1_W3_20231123_005113                                     
IMeCOft    double     2   0   484     44      528     5280    11     2   2   -       -    Y     24      1   3    IMeCOFT2_nf0_cp484_tnp528_ms5280_double_lby_r1_W3_20231123_005113                                   
SPKft      double     2   0   484     2       486     5280    11     2   2   2640    24   Y     23      1   3    SPKFT2_nf0_cp484_tnp486_ms5280_double_lby_r1_W3_20231123_005113                                     
IMeCOft    double     2   2   484     44      528     5280    11     2   2   -       -    Y     24      1   3    IMeCOFT2_nf2_cp484_tnp528_ms5280_double_lby_r1_W3_20231123_005113                                   
SPKft      double     2   2   484     2       486     5280    11     2   2   2640    24   Y     23      1   3    SPKFT2_nf2_cp484_tnp486_ms5280_double_lby_r1_W3_20231123_005114                                     
IMeCOft    double     4   0   484     88      572     5280    12     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp484_tnp572_ms5280_double_lby_r1_W3_20231123_005114                                   
SPKft      double     4   0   484     4       488     5280    11     2   2   2640    24   Y     23      1   3    SPKFT4_nf0_cp484_tnp488_ms5280_double_lby_r1_W3_20231123_005114                                     
IMeCOft    double     4   4   484     88      572     5280    12     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp484_tnp572_ms5280_double_lby_r1_W3_20231123_005114                                   
SPKft      double     4   4   484     4       488     5280    11     2   2   2640    24   Y     23      1   3    SPKFT4_nf4_cp484_tnp488_ms5280_double_lby_r1_W3_20231123_005114                                     
IMeCOft    double     8   0   484     176     660     5280    14     2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp484_tnp660_ms5280_double_lby_r1_W3_20231123_005114                                   
SPKft      double     8   0   484     8       492     5280    11     2   2   2640    24   Y     23      1   3    SPKFT8_nf0_cp484_tnp492_ms5280_double_lby_r1_W3_20231123_005114                                     
IMeCOft    double     8   8   484     176     660     5280    14     2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp484_tnp660_ms5280_double_lby_r1_W3_20231123_005115                                   
SPKft      double     8   8   484     8       492     5280    11     2   2   2640    24   Y     23      1   3    SPKFT8_nf8_cp484_tnp492_ms5280_double_lby_r1_W3_20231123_005115                                     
IMeCO      single     -   -   484     0       484     10560   11     -   -   -       -    N     -       1   3    IMeCOFT0_cp484_tnp484_ms10560_single_lbn_r1_W3_20231123_005115                                      
SPK        single     -   -   484     0       484     10560   11     -   -   -       -    N     -       1   3    SPKFT0_cp484_tnp484_ms10560_single_lbn_r1_W3_20231123_005115                                        
IMeCOft    single     1   0   484     22      506     10560   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp484_tnp506_ms10560_single_lbn_r1_W3_20231123_005115                                  
SPKft      single     1   0   484     1       485     10560   11     2   2   5280    24   N     -       1   3    SPKFT1_nf0_cp484_tnp485_ms10560_single_lbn_r1_W3_20231123_005115                                    
IMeCOft    single     1   1   484     22      506     10560   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp484_tnp506_ms10560_single_lbn_r1_W3_20231123_005115                                  
SPKft      single     1   1   484     1       485     10560   11     2   2   5280    24   N     -       1   3    SPKFT1_nf1_cp484_tnp485_ms10560_single_lbn_r1_W3_20231123_005115                                    
IMeCOft    single     2   0   484     44      528     10560   11     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp484_tnp528_ms10560_single_lbn_r1_W3_20231123_005116                                  
SPKft      single     2   0   484     2       486     10560   11     2   2   5280    24   N     -       1   3    SPKFT2_nf0_cp484_tnp486_ms10560_single_lbn_r1_W3_20231123_005116                                    
IMeCOft    single     2   2   484     44      528     10560   11     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp484_tnp528_ms10560_single_lbn_r1_W3_20231123_005116                                  
SPKft      single     2   2   484     2       486     10560   11     2   2   5280    24   N     -       1   3    SPKFT2_nf2_cp484_tnp486_ms10560_single_lbn_r1_W3_20231123_005116                                    
IMeCOft    single     4   0   484     88      572     10560   12     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp484_tnp572_ms10560_single_lbn_r1_W3_20231123_005116                                  
SPKft      single     4   0   484     4       488     10560   11     2   2   5280    24   N     -       1   3    SPKFT4_nf0_cp484_tnp488_ms10560_single_lbn_r1_W3_20231123_005116                                    
IMeCOft    single     4   4   484     88      572     10560   12     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp484_tnp572_ms10560_single_lbn_r1_W3_20231123_005116                                  
SPKft      single     4   4   484     4       488     10560   11     2   2   5280    24   N     -       1   3    SPKFT4_nf4_cp484_tnp488_ms10560_single_lbn_r1_W3_20231123_005116                                    
IMeCOft    single     8   0   484     176     660     10560   14     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp484_tnp660_ms10560_single_lbn_r1_W3_20231123_005117                                  
SPKft      single     8   0   484     8       492     10560   11     2   2   5280    24   N     -       1   3    SPKFT8_nf0_cp484_tnp492_ms10560_single_lbn_r1_W3_20231123_005117                                    
IMeCOft    single     8   8   484     176     660     10560   14     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp484_tnp660_ms10560_single_lbn_r1_W3_20231123_005117                                  
SPKft      single     8   8   484     8       492     10560   11     2   2   5280    24   N     -       1   3    SPKFT8_nf8_cp484_tnp492_ms10560_single_lbn_r1_W3_20231123_005117                                    
IMeCO      double     -   -   484     0       484     10560   11     -   -   -       -    N     -       1   3    IMeCOFT0_cp484_tnp484_ms10560_double_lbn_r1_W3_20231123_005117                                      
SPK        double     -   -   484     0       484     10560   11     -   -   -       -    N     -       1   3    SPKFT0_cp484_tnp484_ms10560_double_lbn_r1_W3_20231123_005117                                        
IMeCOft    double     1   0   484     22      506     10560   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp484_tnp506_ms10560_double_lbn_r1_W3_20231123_005117                                  
SPKft      double     1   0   484     1       485     10560   11     2   2   5280    24   N     -       1   3    SPKFT1_nf0_cp484_tnp485_ms10560_double_lbn_r1_W3_20231123_005118                                    
IMeCOft    double     1   1   484     22      506     10560   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp484_tnp506_ms10560_double_lbn_r1_W3_20231123_005118                                  
SPKft      double     1   1   484     1       485     10560   11     2   2   5280    24   N     -       1   3    SPKFT1_nf1_cp484_tnp485_ms10560_double_lbn_r1_W3_20231123_005118                                    
IMeCOft    double     2   0   484     44      528     10560   11     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp484_tnp528_ms10560_double_lbn_r1_W3_20231123_005118                                  
SPKft      double     2   0   484     2       486     10560   11     2   2   5280    24   N     -       1   3    SPKFT2_nf0_cp484_tnp486_ms10560_double_lbn_r1_W3_20231123_005118                                    
IMeCOft    double     2   2   484     44      528     10560   11     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp484_tnp528_ms10560_double_lbn_r1_W3_20231123_005118                                  
SPKft      double     2   2   484     2       486     10560   11     2   2   5280    24   N     -       1   3    SPKFT2_nf2_cp484_tnp486_ms10560_double_lbn_r1_W3_20231123_005118                                    
IMeCOft    double     4   0   484     88      572     10560   12     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp484_tnp572_ms10560_double_lbn_r1_W3_20231123_005118                                  
SPKft      double     4   0   484     4       488     10560   11     2   2   5280    24   N     -       1   3    SPKFT4_nf0_cp484_tnp488_ms10560_double_lbn_r1_W3_20231123_005119                                    
IMeCOft    double     4   4   484     88      572     10560   12     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp484_tnp572_ms10560_double_lbn_r1_W3_20231123_005119                                  
SPKft      double     4   4   484     4       488     10560   11     2   2   5280    24   N     -       1   3    SPKFT4_nf4_cp484_tnp488_ms10560_double_lbn_r1_W3_20231123_005119                                    
IMeCOft    double     8   0   484     176     660     10560   14     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp484_tnp660_ms10560_double_lbn_r1_W3_20231123_005119                                  
SPKft      double     8   0   484     8       492     10560   11     2   2   5280    24   N     -       1   3    SPKFT8_nf0_cp484_tnp492_ms10560_double_lbn_r1_W3_20231123_005119                                    
IMeCOft    double     8   8   484     176     660     10560   14     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp484_tnp660_ms10560_double_lbn_r1_W3_20231123_005119                                  
SPKft      double     8   8   484     8       492     10560   11     2   2   5280    24   N     -       1   3    SPKFT8_nf8_cp484_tnp492_ms10560_double_lbn_r1_W3_20231123_005119                                    
IMeCO      single     -   -   484     0       484     10560   11     -   -   -       -    Y     22      1   3    IMeCOFT0_cp484_tnp484_ms10560_single_lby_r1_W3_20231123_005120                                      
SPK        single     -   -   484     0       484     10560   11     -   -   -       -    Y     22      1   3    SPKFT0_cp484_tnp484_ms10560_single_lby_r1_W3_20231123_005120                                        
IMeCOft    single     1   0   484     22      506     10560   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf0_cp484_tnp506_ms10560_single_lby_r1_W3_20231123_005120                                  
SPKft      single     1   0   484     1       485     10560   11     2   2   5280    24   Y     23      1   3    SPKFT1_nf0_cp484_tnp485_ms10560_single_lby_r1_W3_20231123_005120                                    
IMeCOft    single     1   1   484     22      506     10560   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp484_tnp506_ms10560_single_lby_r1_W3_20231123_005120                                  
SPKft      single     1   1   484     1       485     10560   11     2   2   5280    24   Y     23      1   3    SPKFT1_nf1_cp484_tnp485_ms10560_single_lby_r1_W3_20231123_005120                                    
IMeCOft    single     2   0   484     44      528     10560   11     2   2   -       -    Y     24      1   3    IMeCOFT2_nf0_cp484_tnp528_ms10560_single_lby_r1_W3_20231123_005120                                  
SPKft      single     2   0   484     2       486     10560   11     2   2   5280    24   Y     23      1   3    SPKFT2_nf0_cp484_tnp486_ms10560_single_lby_r1_W3_20231123_005120                                    
IMeCOft    single     2   2   484     44      528     10560   11     2   2   -       -    Y     24      1   3    IMeCOFT2_nf2_cp484_tnp528_ms10560_single_lby_r1_W3_20231123_005121                                  
SPKft      single     2   2   484     2       486     10560   11     2   2   5280    24   Y     23      1   3    SPKFT2_nf2_cp484_tnp486_ms10560_single_lby_r1_W3_20231123_005121                                    
IMeCOft    single     4   0   484     88      572     10560   12     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp484_tnp572_ms10560_single_lby_r1_W3_20231123_005121                                  
SPKft      single     4   0   484     4       488     10560   11     2   2   5280    24   Y     23      1   3    SPKFT4_nf0_cp484_tnp488_ms10560_single_lby_r1_W3_20231123_005121                                    
IMeCOft    single     4   4   484     88      572     10560   12     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp484_tnp572_ms10560_single_lby_r1_W3_20231123_005121                                  
SPKft      single     4   4   484     4       488     10560   11     2   2   5280    24   Y     23      1   3    SPKFT4_nf4_cp484_tnp488_ms10560_single_lby_r1_W3_20231123_005121                                    
IMeCOft    single     8   0   484     176     660     10560   14     2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp484_tnp660_ms10560_single_lby_r1_W3_20231123_005121                                  
SPKft      single     8   0   484     8       492     10560   11     2   2   5280    24   Y     23      1   3    SPKFT8_nf0_cp484_tnp492_ms10560_single_lby_r1_W3_20231123_005121                                    
IMeCOft    single     8   8   484     176     660     10560   14     2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp484_tnp660_ms10560_single_lby_r1_W3_20231123_005122                                  
SPKft      single     8   8   484     8       492     10560   11     2   2   5280    24   Y     23      1   3    SPKFT8_nf8_cp484_tnp492_ms10560_single_lby_r1_W3_20231123_005122                                    
IMeCO      double     -   -   484     0       484     10560   11     -   -   -       -    Y     22      1   3    IMeCOFT0_cp484_tnp484_ms10560_double_lby_r1_W3_20231123_005122                                      
SPK        double     -   -   484     0       484     10560   11     -   -   -       -    Y     22      1   3    SPKFT0_cp484_tnp484_ms10560_double_lby_r1_W3_20231123_005122                                        
IMeCOft    double     1   0   484     22      506     10560   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf0_cp484_tnp506_ms10560_double_lby_r1_W3_20231123_005122                                  
SPKft      double     1   0   484     1       485     10560   11     2   2   5280    24   Y     23      1   3    SPKFT1_nf0_cp484_tnp485_ms10560_double_lby_r1_W3_20231123_005122                                    
IMeCOft    double     1   1   484     22      506     10560   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp484_tnp506_ms10560_double_lby_r1_W3_20231123_005122                                  
SPKft      double     1   1   484     1       485     10560   11     2   2   5280    24   Y     23      1   3    SPKFT1_nf1_cp484_tnp485_ms10560_double_lby_r1_W3_20231123_005122                                    
IMeCOft    double     2   0   484     44      528     10560   11     2   2   -       -    Y     24      1   3    IMeCOFT2_nf0_cp484_tnp528_ms10560_double_lby_r1_W3_20231123_005123                                  
SPKft      double     2   0   484     2       486     10560   11     2   2   5280    24   Y     23      1   3    SPKFT2_nf0_cp484_tnp486_ms10560_double_lby_r1_W3_20231123_005123                                    
IMeCOft    double     2   2   484     44      528     10560   11     2   2   -       -    Y     24      1   3    IMeCOFT2_nf2_cp484_tnp528_ms10560_double_lby_r1_W3_20231123_005123                                  
SPKft      double     2   2   484     2       486     10560   11     2   2   5280    24   Y     23      1   3    SPKFT2_nf2_cp484_tnp486_ms10560_double_lby_r1_W3_20231123_005123                                    
IMeCOft    double     4   0   484     88      572     10560   12     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp484_tnp572_ms10560_double_lby_r1_W3_20231123_005123                                  
SPKft      double     4   0   484     4       488     10560   11     2   2   5280    24   Y     23      1   3    SPKFT4_nf0_cp484_tnp488_ms10560_double_lby_r1_W3_20231123_005123                                    
IMeCOft    double     4   4   484     88      572     10560   12     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp484_tnp572_ms10560_double_lby_r1_W3_20231123_005123                                  
SPKft      double     4   4   484     4       488     10560   11     2   2   5280    24   Y     23      1   3    SPKFT4_nf4_cp484_tnp488_ms10560_double_lby_r1_W3_20231123_005124                                    
IMeCOft    double     8   0   484     176     660     10560   14     2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp484_tnp660_ms10560_double_lby_r1_W3_20231123_005124                                  
SPKft      double     8   0   484     8       492     10560   11     2   2   5280    24   Y     23      1   3    SPKFT8_nf0_cp484_tnp492_ms10560_double_lby_r1_W3_20231123_005124                                    
IMeCOft    double     8   8   484     176     660     10560   14     2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp484_tnp660_ms10560_double_lby_r1_W3_20231123_005124                                  
SPKft      double     8   8   484     8       492     10560   11     2   2   5280    24   Y     23      1   3    SPKFT8_nf8_cp484_tnp492_ms10560_double_lby_r1_W3_20231123_005124                                    
IMeCO      single     -   -   484     0       484     15840   11     -   -   -       -    N     -       1   3    IMeCOFT0_cp484_tnp484_ms15840_single_lbn_r1_W3_20231123_005124                                      
SPK        single     -   -   484     0       484     15840   11     -   -   -       -    N     -       1   3    SPKFT0_cp484_tnp484_ms15840_single_lbn_r1_W3_20231123_005124                                        
IMeCOft    single     1   0   484     22      506     15840   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp484_tnp506_ms15840_single_lbn_r1_W3_20231123_005124                                  
SPKft      single     1   0   484     1       485     15840   11     2   2   7920    24   N     -       1   3    SPKFT1_nf0_cp484_tnp485_ms15840_single_lbn_r1_W3_20231123_005125                                    
IMeCOft    single     1   1   484     22      506     15840   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp484_tnp506_ms15840_single_lbn_r1_W3_20231123_005125                                  
SPKft      single     1   1   484     1       485     15840   11     2   2   7920    24   N     -       1   3    SPKFT1_nf1_cp484_tnp485_ms15840_single_lbn_r1_W3_20231123_005125                                    
IMeCOft    single     2   0   484     44      528     15840   11     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp484_tnp528_ms15840_single_lbn_r1_W3_20231123_005125                                  
SPKft      single     2   0   484     2       486     15840   11     2   2   7920    24   N     -       1   3    SPKFT2_nf0_cp484_tnp486_ms15840_single_lbn_r1_W3_20231123_005125                                    
IMeCOft    single     2   2   484     44      528     15840   11     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp484_tnp528_ms15840_single_lbn_r1_W3_20231123_005125                                  
SPKft      single     2   2   484     2       486     15840   11     2   2   7920    24   N     -       1   3    SPKFT2_nf2_cp484_tnp486_ms15840_single_lbn_r1_W3_20231123_005125                                    
IMeCOft    single     4   0   484     88      572     15840   12     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp484_tnp572_ms15840_single_lbn_r1_W3_20231123_005125                                  
SPKft      single     4   0   484     4       488     15840   11     2   2   7920    24   N     -       1   3    SPKFT4_nf0_cp484_tnp488_ms15840_single_lbn_r1_W3_20231123_005126                                    
IMeCOft    single     4   4   484     88      572     15840   12     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp484_tnp572_ms15840_single_lbn_r1_W3_20231123_005126                                  
SPKft      single     4   4   484     4       488     15840   11     2   2   7920    24   N     -       1   3    SPKFT4_nf4_cp484_tnp488_ms15840_single_lbn_r1_W3_20231123_005126                                    
IMeCOft    single     8   0   484     176     660     15840   14     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp484_tnp660_ms15840_single_lbn_r1_W3_20231123_005126                                  
SPKft      single     8   0   484     8       492     15840   11     2   2   7920    24   N     -       1   3    SPKFT8_nf0_cp484_tnp492_ms15840_single_lbn_r1_W3_20231123_005126                                    
