ALGORITHM;FT;NFT;PREC;CPROCS;SPROCS;TPROCS;MATSIZE;REP;WTIME;NODES;BALANCE;NUMxSOCK;RUNTIME_S;RUNTIME;NRE;NODO;EN_TOT_SOCK0_IN;EN_TOT_SOCK0_FIN;EN_TOT_SOCK1_IN;	EN_TOT_SOCK1_FIN;EN_DRAM_SOCK0_IN;EN_DRAM_SOCK0_FIN;EN_DRAM_SOCK1_IN;EN_DRAM_SOCK1_FIN;JOB NAME;
SPK;8;8;single;100;8;108;21120;1;20;3;y;18;26;0h 0m 26s;1.40903127193450928;cresco6x327; 247420451929;248788629762;54676627849;56037623816; 59043214386;59161675523;2864724248; 2961249026;SPKFT8_nf8_cp100_tnp108_ms21120_single_lby_r1_W20_20231121_222711
SPK;8;8;single;100;8;108;21120;1;20;3;y;18;26;0h 0m 26s;1.40903127193450928;cresco6x017; 180344364672;181661632845;116225583870;117617320114; 59049968341;59179627304;59925197788; 60037064549;SPKFT8_nf8_cp100_tnp108_ms21120_single_lby_r1_W20_20231121_222711
SPK;2;0;single;100;2;102;21120;1;20;3;y;17;20;0h 0m 20s;0.00076481926953420;cresco6x177; 21712680377;23039560708;196497844132;197791955260; 52855804116;52973228112;58334154858; 58451257018;SPKFT2_nf0_cp100_tnp102_ms21120_single_lby_r1_W20_20231121_222710
SPK;2;0;single;100;2;102;21120;1;20;3;y;17;20;0h 0m 20s;0.00076481926953420;cresco6x309; 101385063146;102782324645;17697234785;19097015930; 51146045946;51278607624;61721439912; 61827959430;SPKFT2_nf0_cp100_tnp102_ms21120_single_lby_r1_W20_20231121_222710
SPK;2;0;single;100;2;102;21120;1;20;3;y;17;20;0h 0m 20s;0.00076481926953420;cresco6x138; 213403940622;214663725972;105300719199;106660403340; 36043588927;36167481274;31308522253; 31419438501;SPKFT2_nf0_cp100_tnp102_ms21120_single_lby_r1_W20_20231121_222710
SPK;2;2;single;100;2;102;21120;1;20;3;y;17;21;0h 0m 21s;1.40903127193450928;cresco6x074; 1823598969;3118353589;15739321279;17106204071; 25524545397;25662986728;24835631761; 24962034456;SPKFT2_nf2_cp100_tnp102_ms21120_single_lby_r1_W20_20231121_222710
SPK;2;2;single;100;2;102;21120;1;20;3;y;17;21;0h 0m 21s;1.40903127193450928;cresco6x177; 32818316131;34137063182;207878701288;209161064216; 53561781550;53679011619;59539122637; 59650588339;SPKFT2_nf2_cp100_tnp102_ms21120_single_lby_r1_W20_20231121_222710
SPK;2;2;single;100;2;102;21120;1;20;3;y;17;21;0h 0m 21s;1.40903127193450928;cresco6x309; 107840932178;109210705344;24857274744;26248516910; 52134000590;52262151753;62243466227; 62349862258;SPKFT2_nf2_cp100_tnp102_ms21120_single_lby_r1_W20_20231121_222710
SPK;4;0;single;100;4;104;21120;1;20;3;y;18;20;0h 0m 20s;0.00076481926953420;cresco6x309; 114918738339;116350457635;32767961646;34206433244; 53240094506;53374811710;62828541118; 62941185119;SPKFT4_nf0_cp100_tnp104_ms21120_single_lby_r1_W20_20231121_222710
SPK;4;0;single;100;4;104;21120;1;20;3;y;18;20;0h 0m 20s;0.00076481926953420;cresco6x177; 45436621230;46807387558;220830834390;222155049262; 54352046930;54472752210;60892457255; 61007024573;SPKFT4_nf0_cp100_tnp104_ms21120_single_lby_r1_W20_20231121_222710
SPK;4;0;single;100;4;104;21120;1;20;3;y;18;20;0h 0m 20s;0.00076481926953420;cresco6x074; 14263288864;15394078938;29563926635;30970404114; 26767260693;26886971474;26449771572; 26574891988;SPKFT4_nf0_cp100_tnp104_ms21120_single_lby_r1_W20_20231121_222710
IMeCO;1;1;double;100;10;110;21120;1;20;3;n;-;362;0h 6m 2s;0.00000003474984484;cresco6x044; 110705907876;153167404155;92972360256;138472527772; 9893393865;16007504803;40713576807; 48400675299;IMeCOFT1_nf1_cp100_tnp110_ms21120_double_lbn_r1_W20_20231121_222654
IMeCO;1;1;double;100;10;110;21120;1;20;3;n;-;362;0h 6m 2s;0.00000003474984484;cresco6x134; 86693548266;125745977772;152927947797;194727322968; 53236044045;56394985030;45261619143; 49835281145;IMeCOFT1_nf1_cp100_tnp110_ms21120_double_lbn_r1_W20_20231121_222654
IMeCO;1;1;double;100;10;110;21120;1;20;3;n;-;362;0h 6m 2s;0.00000003474984484;cresco6x094; 201882059108;218790419631;140152105565;172612415044; 20551597933;22282238277;7124715198; 10452091357;IMeCOFT1_nf1_cp100_tnp110_ms21120_double_lbn_r1_W20_20231121_222654
IMeCO;4;0;double;100;40;140;21120;1;20;3;n;-;362;0h 6m 2s;0.00000000166123052;cresco6x094; 29230799619;72674311206;10075557275;53572569640; 31970624000;38702903103;23708586897; 31102117893;IMeCOFT4_nf0_cp100_tnp140_ms21120_double_lbn_r1_W20_20231121_222655
IMeCO;4;0;double;100;40;140;21120;1;20;3;n;-;362;0h 6m 2s;0.00000000166123052;cresco6x134; 215365182733;254536147580;29888429711;71904737920; 63593066574;1065301652;60458433357; 65050569130;IMeCOFT4_nf0_cp100_tnp140_ms21120_double_lbn_r1_W20_20231121_222655
IMeCO;4;0;double;100;40;140;21120;1;20;3;n;-;362;0h 6m 2s;0.00000000166123052;cresco6x044; 223685854486;260351703065;241546603562;25977133876; 23690848169;27085862569;62562179976; 2997517982;IMeCOFT4_nf0_cp100_tnp140_ms21120_double_lbn_r1_W20_20231121_222655
IMeCO;2;2;double;100;20;120;21120;1;20;3;n;-;356;0h 5m 56s;0.00000034665688477;cresco6x044; 177328875809;219467220877;191914308197;236753613452; 17333086613;23449377143;54342989483; 62023338471;IMeCOFT2_nf2_cp100_tnp120_ms21120_double_lbn_r1_W20_20231121_222654
IMeCO;2;2;double;100;20;120;21120;1;20;3;n;-;356;0h 5m 56s;0.00000034665688477;cresco6x134; 172420792671;211329448436;245598877063;25164590424; 60126674384;63294461691;55389551068; 59944164831;IMeCOFT2_nf2_cp100_tnp120_ms21120_double_lbn_r1_W20_20231121_222654
