jobid,energy_from_delta_e,energy_from_subtraction,mean_sys_power,max_sys_power,energy_equal,error_code,runtime,matrix_size,precision,balanced,rank_assignment,number_of_nodes,total_proc,algorithm,mean_sys_power_from_delta_e
891016,0.409790,0.409790,2953.416459,4110,True,0.000000,395.000000,36960.000000,double,n,f,13.000000,600.000000,IMeCO,3734.794937
891017,0.051220,0.051220,2651.016949,4070,True,0.000000,53.000000,36960.000000,double,n,f,13.000000,577.000000,SPK,3479.094340
891018,0.422700,0.422700,3106.265060,4070,True,0.000000,409.000000,36960.000000,double,n,f,13.000000,600.000000,IMeCO,3720.586797
891019,0.049440,0.049440,2548.421053,4180,True,-99.000000,52.000000,36960.000000,double,n,f,13.000000,577.000000,SPK,3422.769231
891020,0.500060,0.500060,3004.698545,4050,True,0.000000,476.000000,36960.000000,double,n,f,13.000000,624.000000,IMeCO,3781.966387
891021,0.073100,0.073100,2579.523810,3830,True,0.000000,77.000000,36960.000000,double,n,f,13.000000,578.000000,SPK,3417.662338
891022,0.428580,0.428580,3167.000000,4220,True,0.000000,404.000000,36960.000000,double,n,f,13.000000,624.000000,IMeCO,3819.029703
891023,0.055870,0.055870,2595.312500,4220,True,-99.000000,58.000000,36960.000000,double,n,f,13.000000,578.000000,SPK,3467.793103
891024,0.470760,0.470760,3112.227603,4520,True,0.000000,411.000000,36960.000000,double,n,f,14.000000,672.000000,IMeCO,4123.445255
891025,0.050560,0.050560,2598.000000,4110,True,0.000000,52.000000,36960.000000,double,n,f,13.000000,580.000000,SPK,3500.307692
891026,0.535810,0.535810,3174.306723,4460,True,0.000000,469.000000,36960.000000,double,n,f,14.000000,672.000000,IMeCO,4112.827292
891027,0.053240,0.053240,2580.327869,4130,True,-99.000000,55.000000,36960.000000,double,n,f,13.000000,580.000000,SPK,3484.800000
891028,0.607640,0.607640,3246.140725,5080,True,0.000000,467.000000,36960.000000,double,n,f,16.000000,768.000000,IMeCO,4684.162741
891029,0.052540,0.052540,2598.166667,4090,True,0.000000,54.000000,36960.000000,double,n,f,13.000000,584.000000,SPK,3502.666667
891030,0.524640,0.524640,3247.557252,5190,True,0.000000,403.000000,36960.000000,double,n,f,16.000000,768.000000,IMeCO,4686.610422
891031,0.054150,0.054150,2566.774194,4040,True,-99.000000,55.000000,36960.000000,double,n,f,13.000000,584.000000,SPK,3544.363636
891032,0.202900,0.202900,2987.414634,4350,True,0.000000,200.000000,36960.000000,single,y,f,12.000000,576.000000,IMeCO,3652.200000
891033,0.035050,0.035050,2375.777778,3800,True,0.000000,39.000000,36960.000000,single,y,f,12.000000,576.000000,SPK,3235.384615
891034,0.209560,0.209560,2968.155340,4090,True,0.000000,200.000000,36960.000000,single,y,f,13.000000,600.000000,IMeCO,3772.080000
891035,0.039770,0.039770,2364.693878,4090,True,0.000000,43.000000,36960.000000,single,y,s,13.000000,577.000000,SPK,3329.581395
891036,0.271420,0.271420,2986.094891,4250,True,0.000000,267.000000,36960.000000,single,y,f,13.000000,600.000000,IMeCO,3659.595506
891037,0.031640,0.031640,2423.250000,4090,True,-99.000000,34.000000,36960.000000,single,y,s,13.000000,577.000000,SPK,3350.117647
891038,0.221380,0.221380,3051.728972,4450,True,0.000000,207.000000,36960.000000,single,y,f,13.000000,624.000000,IMeCO,3850.086957
891039,0.032660,0.032660,2331.951220,3770,True,0.000000,34.000000,36960.000000,single,y,s,13.000000,578.000000,SPK,3458.117647
891040,0.298970,0.298970,2923.843537,4170,True,0.000000,289.000000,36960.000000,single,y,f,13.000000,624.000000,IMeCO,3724.193772
891041,0.034790,0.034790,2397.500000,3910,True,-99.000000,38.000000,36960.000000,single,y,s,13.000000,578.000000,SPK,3295.894737
891042,0.278250,0.278250,3078.178138,4810,True,0.000000,244.000000,36960.000000,single,y,f,14.000000,672.000000,IMeCO,4105.327869
891043,0.033440,0.033440,2327.142857,3790,True,0.000000,36.000000,36960.000000,single,y,s,13.000000,580.000000,SPK,3344.000000
891044,0.237260,0.237260,3053.915094,4740,True,0.000000,206.000000,36960.000000,single,y,f,14.000000,672.000000,IMeCO,4146.291262
891045,0.031870,0.031870,2281.000000,4030,True,-99.000000,33.000000,36960.000000,single,y,s,13.000000,580.000000,SPK,3476.727273
891046,0.259990,0.259990,3212.097561,4920,True,0.000000,199.000000,36960.000000,single,y,f,16.000000,768.000000,IMeCO,4703.336683
891047,0.032470,0.032470,2474.878049,4080,True,0.000000,35.000000,36960.000000,single,y,s,13.000000,584.000000,SPK,3339.771429
891048,0.263430,0.263430,3249.371981,5430,True,0.000000,201.000000,36960.000000,single,y,f,16.000000,768.000000,IMeCO,4718.149254
891049,0.030760,0.030760,2312.820513,3750,True,-99.000000,32.000000,36960.000000,single,y,s,13.000000,584.000000,SPK,3460.500000
891050,0.389860,0.389860,2986.584158,3910,True,0.000000,397.000000,36960.000000,double,y,f,12.000000,576.000000,IMeCO,3535.254408
891051,0.053830,0.053830,2594.375000,3910,True,0.000000,58.000000,36960.000000,double,y,f,12.000000,576.000000,SPK,3341.172414
891052,0.409470,0.409470,2961.044776,4090,True,0.000000,396.000000,36960.000000,double,y,f,13.000000,600.000000,IMeCO,3722.454545
891053,0.050300,0.050300,2531.785714,4220,True,0.000000,52.000000,36960.000000,double,y,s,13.000000,577.000000,SPK,3482.307692
891054,0.411020,0.411020,3017.802469,4090,True,0.000000,398.000000,36960.000000,double,y,f,13.000000,600.000000,IMeCO,3717.768844
891055,0.049590,0.049590,2645.535714,4300,True,-99.000000,50.000000,36960.000000,double,y,s,13.000000,577.000000,SPK,3570.480000
891056,0.423200,0.423200,3076.401985,4230,True,0.000000,398.000000,36960.000000,double,y,f,13.000000,624.000000,IMeCO,3827.939698
891057,0.054560,0.054560,2566.984127,4170,True,0.000000,56.000000,36960.000000,double,y,s,13.000000,578.000000,SPK,3507.428571
891058,0.426580,0.426580,3031.081081,4210,True,0.000000,403.000000,36960.000000,double,y,f,13.000000,624.000000,IMeCO,3810.640199
891059,0.050220,0.050220,2576.140351,4210,True,-99.000000,51.000000,36960.000000,double,y,s,13.000000,578.000000,SPK,3544.941176
891060,0.457190,0.457190,3074.975248,4520,True,0.000000,398.000000,36960.000000,double,y,f,14.000000,672.000000,IMeCO,4135.386935
891061,0.049890,0.049890,2576.896552,4230,True,0.000000,51.000000,36960.000000,double,y,s,13.000000,580.000000,SPK,3521.647059
891062,0.468270,0.468270,3172.738693,4610,True,0.000000,401.000000,36960.000000,double,y,f,14.000000,672.000000,IMeCO,4203.920200
891063,0.049680,0.049680,2453.448276,4220,True,-99.000000,51.000000,36960.000000,double,y,s,13.000000,580.000000,SPK,3506.823529
891064,0.524620,0.524620,3178.077922,5220,True,0.000000,399.000000,36960.000000,double,y,f,16.000000,768.000000,IMeCO,4733.413534
891065,0.052010,0.052010,2496.842105,4260,True,0.000000,53.000000,36960.000000,double,y,s,13.000000,584.000000,SPK,3532.754717
891066,0.525760,0.525760,3430.030769,5210,True,0.000000,398.000000,36960.000000,double,y,f,16.000000,768.000000,IMeCO,4755.618090
891067,0.052270,0.052270,2509.523810,4260,True,-99.000000,56.000000,36960.000000,double,y,s,13.000000,584.000000,SPK,3360.214286
891405,0.300280,0.300280,2567.080292,3090,True,0.000000,404.000000,42240.000000,single,n,f,9.000000,400.000000,IMeCO,2675.762376
891406,0.032580,0.032580,2067.090909,2940,True,0.000000,48.000000,42240.000000,single,n,f,9.000000,400.000000,SPK,2443.500000
891407,0.298000,0.298000,2585.847666,3080,True,0.000000,400.000000,42240.000000,single,n,f,9.000000,420.000000,IMeCO,2682.000000
891408,0.033190,0.033190,2104.285714,2910,True,0.000000,49.000000,42240.000000,single,n,f,9.000000,401.000000,SPK,2438.448980
891409,0.293100,0.293100,2548.784119,3050,True,0.000000,397.000000,42240.000000,single,n,f,9.000000,420.000000,IMeCO,2657.833753
891410,0.058800,0.058800,2195.157895,2920,True,-99.000000,88.000000,42240.000000,single,n,f,9.000000,401.000000,SPK,2405.454545
891411,0.322210,0.322210,2683.496333,3290,True,0.000000,403.000000,42240.000000,single,n,f,10.000000,440.000000,IMeCO,2878.302730
891412,0.032790,0.032790,2142.037037,2960,True,0.000000,47.000000,42240.000000,single,n,f,9.000000,402.000000,SPK,2511.574468
891413,0.324970,0.324970,2723.406326,3320,True,0.000000,404.000000,42240.000000,single,n,f,10.000000,440.000000,IMeCO,2895.772277
891414,0.030460,0.030460,2109.019608,2870,True,-99.000000,44.000000,42240.000000,single,n,f,9.000000,402.000000,SPK,2492.181818
891415,0.332710,0.332710,2769.285714,3460,True,0.000000,399.000000,42240.000000,single,n,f,10.000000,480.000000,IMeCO,3001.894737
891416,0.033170,0.033170,2111.111111,2920,True,0.000000,48.000000,42240.000000,single,n,f,9.000000,404.000000,SPK,2487.750000
891417,0.336180,0.336180,2730.658537,3460,True,0.000000,404.000000,42240.000000,single,n,f,10.000000,480.000000,IMeCO,2995.663366
891418,0.034590,0.034590,2144.464286,2930,True,-99.000000,49.000000,42240.000000,single,n,f,9.000000,404.000000,SPK,2541.306122
891419,0.417840,0.417840,2981.113689,4040,True,0.000000,424.000000,42240.000000,single,n,f,12.000000,560.000000,IMeCO,3547.698113
891420,0.033610,0.033610,2109.285714,2890,True,0.000000,50.000000,42240.000000,single,n,f,9.000000,408.000000,SPK,2419.920000
891421,0.405170,0.405170,3066.401985,4170,True,0.000000,398.000000,42240.000000,single,n,f,12.000000,560.000000,IMeCO,3664.854271
891422,0.029930,0.029930,1964.000000,2890,True,-99.000000,44.000000,42240.000000,single,n,f,9.000000,408.000000,SPK,2448.818182
891423,0.577200,0.577200,2414.070905,2840,True,0.000000,812.000000,42240.000000,double,n,f,9.000000,400.000000,IMeCO,2559.014778
891424,0.055770,0.055770,2264.823529,2940,True,0.000000,79.000000,42240.000000,double,n,f,9.000000,400.000000,SPK,2541.417722
891425,0.622660,0.622660,2577.990315,3000,True,0.000000,821.000000,42240.000000,double,n,f,9.000000,420.000000,IMeCO,2730.299635
891426,0.056900,0.056900,2281.839080,2990,True,0.000000,80.000000,42240.000000,double,n,f,9.000000,401.000000,SPK,2560.500000
891427,0.595280,0.595280,2482.750611,2900,True,0.000000,814.000000,42240.000000,double,n,f,9.000000,420.000000,IMeCO,2632.687961
891428,0.058480,0.058480,2293.522727,3000,True,-99.000000,80.000000,42240.000000,double,n,f,9.000000,401.000000,SPK,2631.600000
891429,0.651590,0.651590,2667.374847,3160,True,0.000000,814.000000,42240.000000,double,n,f,10.000000,440.000000,IMeCO,2881.724816
891430,0.062450,0.062450,2229.270833,2950,True,0.000000,89.000000,42240.000000,double,n,f,9.000000,402.000000,SPK,2526.067416
891431,0.660450,0.660450,2728.039216,3190,True,0.000000,809.000000,42240.000000,double,n,f,10.000000,440.000000,IMeCO,2938.961681
891432,0.056510,0.056510,2316.551724,2940,True,-99.000000,80.000000,42240.000000,double,n,f,9.000000,402.000000,SPK,2542.950000
891433,0.676600,0.676600,2784.501217,3280,True,0.000000,815.000000,42240.000000,double,n,f,10.000000,480.000000,IMeCO,2988.662577
891434,0.056320,0.056320,2352.558140,2990,True,0.000000,79.000000,42240.000000,double,n,f,9.000000,404.000000,SPK,2566.481013
891435,0.695480,0.695480,2867.481928,3340,True,0.000000,825.000000,42240.000000,double,n,f,10.000000,480.000000,IMeCO,3034.821818
891436,0.061800,0.061800,2287.684211,2970,True,-99.000000,88.000000,42240.000000,double,n,f,9.000000,404.000000,SPK,2528.181818
891437,0.808300,0.808300,3048.629808,3870,True,0.000000,826.000000,42240.000000,double,n,f,12.000000,560.000000,IMeCO,3522.857143
891438,0.055830,0.055830,2286.470588,3000,True,0.000000,78.000000,42240.000000,double,n,f,9.000000,408.000000,SPK,2576.769231
891439,0.798840,0.798840,2987.693237,3880,True,0.000000,824.000000,42240.000000,double,n,f,12.000000,560.000000,IMeCO,3490.077670
891440,0.056610,0.056610,2317.882353,3000,True,-99.000000,78.000000,42240.000000,double,n,f,9.000000,408.000000,SPK,2612.769231
891441,0.288790,0.288790,2594.198473,3180,True,0.000000,385.000000,42240.000000,single,y,s,9.000000,400.000000,IMeCO,2700.374026
891442,0.030930,0.030930,2114.038462,2890,True,0.000000,46.000000,42240.000000,single,y,s,9.000000,400.000000,SPK,2420.608696
891443,0.305390,0.305390,2621.277641,3120,True,0.000000,400.000000,42240.000000,single,y,f,9.000000,420.000000,IMeCO,2748.510000
891444,0.032960,0.032960,2132.909091,2920,True,0.000000,48.000000,42240.000000,single,y,s,9.000000,401.000000,SPK,2472.000000
891445,0.302590,0.302590,2572.801932,3060,True,0.000000,408.000000,42240.000000,single,y,f,9.000000,420.000000,IMeCO,2669.911765
891446,0.031510,0.031510,2123.773585,2910,True,-99.000000,46.000000,42240.000000,single,y,s,9.000000,401.000000,SPK,2466.000000
891447,0.295260,0.295260,2810.550964,3460,True,0.000000,357.000000,42240.000000,single,y,s,10.000000,440.000000,IMeCO,2977.411765
891448,0.030110,0.030110,2186.800000,2900,True,0.000000,45.000000,42240.000000,single,y,s,9.000000,402.000000,SPK,2408.800000
891449,0.296580,0.296580,2788.455285,3410,True,0.000000,362.000000,42240.000000,single,y,s,10.000000,440.000000,IMeCO,2949.414365
891450,0.029540,0.029540,2093.200000,2920,True,-99.000000,43.000000,42240.000000,single,y,s,9.000000,402.000000,SPK,2473.116279
891451,0.403540,0.403540,2840.989899,3390,True,0.000000,489.000000,42240.000000,single,y,f,10.000000,480.000000,IMeCO,2970.846626
891452,0.032510,0.032510,2145.555556,2920,True,0.000000,48.000000,42240.000000,single,y,s,9.000000,404.000000,SPK,2438.250000
891453,0.345720,0.345720,2800.709220,3410,True,0.000000,416.000000,42240.000000,single,y,f,10.000000,480.000000,IMeCO,2991.807692
891454,0.031230,0.031230,2150.196078,2910,True,-99.000000,45.000000,42240.000000,single,y,s,9.000000,404.000000,SPK,2498.400000
891455,0.467710,0.467710,3098.633540,4030,True,0.000000,477.000000,42240.000000,single,y,f,12.000000,560.000000,IMeCO,3529.886792
891456,0.030820,0.030820,2120.769231,2930,True,0.000000,45.000000,42240.000000,single,y,s,9.000000,408.000000,SPK,2465.600000
891457,0.397710,0.397710,3038.312958,4060,True,0.000000,404.000000,42240.000000,single,y,f,12.000000,560.000000,IMeCO,3543.950495
891458,0.032300,0.032300,2081.481481,2920,True,-99.000000,47.000000,42240.000000,single,y,s,9.000000,408.000000,SPK,2474.042553
891459,0.556680,0.556680,2523.132221,2900,True,0.000000,773.000000,42240.000000,double,y,s,9.000000,400.000000,IMeCO,2592.558862
891460,0.053390,0.053390,2287.590361,2930,True,0.000000,76.000000,42240.000000,double,y,s,9.000000,400.000000,SPK,2529.000000
891461,0.598760,0.598760,2589.632803,2930,True,0.000000,810.000000,42240.000000,double,y,f,9.000000,420.000000,IMeCO,2661.155556
891462,0.054040,0.054040,2292.289157,2950,True,0.000000,77.000000,42240.000000,double,y,s,9.000000,401.000000,SPK,2526.545455
891463,0.600790,0.600790,2583.495737,2930,True,0.000000,814.000000,42240.000000,double,y,f,9.000000,420.000000,IMeCO,2657.056511
891464,0.053330,0.053330,2326.341463,2920,True,-99.000000,77.000000,42240.000000,double,y,s,9.000000,401.000000,SPK,2493.350649
891465,0.591980,0.591980,2739.757412,3240,True,0.000000,737.000000,42240.000000,double,y,s,10.000000,440.000000,IMeCO,2891.625509
891466,0.055580,0.055580,2348.214286,2980,True,0.000000,78.000000,42240.000000,double,y,s,9.000000,402.000000,SPK,2565.230769
891467,0.637910,0.637910,2736.009852,3170,True,0.000000,805.000000,42240.000000,double,y,s,10.000000,440.000000,IMeCO,2852.765217
891468,0.056910,0.056910,2322.873563,2960,True,-99.000000,81.000000,42240.000000,double,y,s,9.000000,402.000000,SPK,2529.333333
891469,0.686770,0.686770,2898.660171,3350,True,0.000000,815.000000,42240.000000,double,y,f,10.000000,480.000000,IMeCO,3033.585276
891470,0.055180,0.055180,2313.058824,2960,True,0.000000,77.000000,42240.000000,double,y,s,9.000000,404.000000,SPK,2579.844156
891471,0.696260,0.696260,2825.419126,3270,True,0.000000,841.000000,42240.000000,double,y,f,10.000000,480.000000,IMeCO,2980.423306
891472,0.053990,0.053990,2285.487805,2960,True,-99.000000,77.000000,42240.000000,double,y,s,9.000000,404.000000,SPK,2524.207792
891473,0.884700,0.884700,3104.340659,3790,True,-99.000000,903.000000,42240.000000,double,y,f,12.000000,560.000000,IMeCO,3527.043189
891474,0.056790,0.056790,2370.232558,3010,True,0.000000,79.000000,42240.000000,double,y,s,9.000000,408.000000,SPK,2587.898734
891475,0.883230,0.883230,3059.152915,3840,True,1.000000,903.000000,42240.000000,double,y,f,12.000000,560.000000,IMeCO,3521.182724
891476,0.056670,0.056670,2373.411765,3010,True,-99.000000,78.000000,42240.000000,double,y,s,9.000000,408.000000,SPK,2615.538462
891477,0.353910,0.353910,2936.748166,3580,True,0.000000,402.000000,42240.000000,single,n,f,11.000000,484.000000,IMeCO,3169.343284
891478,0.037130,0.037130,2295.660377,3410,True,0.000000,46.000000,42240.000000,single,n,f,11.000000,484.000000,SPK,2905.826087
891479,0.295460,0.295460,2904.302671,3700,True,0.000000,331.000000,42240.000000,single,n,f,11.000000,506.000000,IMeCO,3213.462236
891480,0.039360,0.039360,2344.181818,3490,True,0.000000,49.000000,42240.000000,single,n,f,11.000000,485.000000,SPK,2891.755102
891481,0.324220,0.324220,3029.780822,3710,True,0.000000,359.000000,42240.000000,single,n,f,11.000000,506.000000,IMeCO,3251.231198
891482,0.038710,0.038710,2448.113208,3540,True,-99.000000,47.000000,42240.000000,single,n,f,11.000000,485.000000,SPK,2965.021277
891483,0.313290,0.313290,3035.685131,3860,True,0.000000,338.000000,42240.000000,single,n,f,11.000000,528.000000,IMeCO,3336.816568
891484,0.036380,0.036380,2360.000000,3500,True,0.000000,45.000000,42240.000000,single,n,f,11.000000,486.000000,SPK,2910.400000
891485,0.315910,0.315910,3013.103448,3850,True,0.000000,342.000000,42240.000000,single,n,f,11.000000,528.000000,IMeCO,3325.368421
891486,0.040250,0.040250,2360.363636,3520,True,-99.000000,49.000000,42240.000000,single,n,f,11.000000,486.000000,SPK,2957.142857
891487,0.345040,0.345040,3166.570605,4180,True,0.000000,341.000000,42240.000000,single,n,f,12.000000,572.000000,IMeCO,3642.651026
891488,0.038360,0.038360,2460.566038,3500,True,0.000000,46.000000,42240.000000,single,n,f,11.000000,488.000000,SPK,3002.086957
891489,0.333100,0.333100,3148.264706,4150,True,0.000000,334.000000,42240.000000,single,n,f,12.000000,572.000000,IMeCO,3590.299401
891490,0.036180,0.036180,2467.647059,3530,True,-99.000000,44.000000,42240.000000,single,n,f,11.000000,488.000000,SPK,2960.181818
891491,0.391530,0.391530,3240.258621,4800,True,0.000000,341.000000,42240.000000,single,n,f,14.000000,660.000000,IMeCO,4133.454545
891492,0.038070,0.038070,2491.320755,3550,True,0.000000,47.000000,42240.000000,single,n,f,11.000000,492.000000,SPK,2916.000000
891493,0.394460,0.394460,3235.144509,4650,True,0.000000,339.000000,42240.000000,single,n,f,14.000000,660.000000,IMeCO,4188.955752
891494,0.038170,0.038170,2351.851852,3480,True,-99.000000,47.000000,42240.000000,single,n,f,11.000000,492.000000,SPK,2923.659574
891495,0.594030,0.594030,2939.143687,3440,True,0.000000,683.000000,42240.000000,double,n,f,11.000000,484.000000,IMeCO,3131.051245
891496,0.064610,0.064610,2525.595238,3550,True,0.000000,88.000000,42240.000000,double,n,f,11.000000,484.000000,SPK,2643.136364
