jobid,jobname,start_ts,end_ts,nodes,condition_n,error_code,runtime,init_and_call_runtime,call_runtime,algorithm,fault_tolerance,fault_happened,computing_proc,total_proc,matrix_size,precision,balanced,repetition,req_whole_time,number_of_nodes,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16
943126,IMeCOFT8_nf0_cp144_tnp240_ms42240_double_lby_r1_W60_20240103_170339,1704309203,1704311274,48*cresco6x207:48*cresco6x057:48*cresco6x231:48*cresco6x205:48*cresco6x039,1000,0,2071,2045,2036,IMeCO,8,0,144,240,42240,double,y,1,60,5,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0
936823,IMeCOFT4_nf4_cp256_tnp320_ms36960_double_lby_r1_W40_20231225_205854,1703545175,1703545957,48*cresco6x153:48*cresco6x154:48*cresco6x168:48*cresco6x323:48*cresco6x336:48*cresco6x017:48*cresco6x051,1000,0,782,764,758,IMeCO,4,4,256,320,36960,double,y,1,40,7,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0
936824,SPKFT4_nf4_cp256_tnp260_ms36960_double_lby_r1_W40_20231225_205854,1703545990,1703546060,48*cresco6x118:48*cresco6x145:48*cresco6x162:48*cresco6x325:48*cresco6x172:48*cresco6x010,1000,-99,70,52,40,SPK,4,4,256,260,36960,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936825,IMeCOFT2_nf0_cp256_tnp288_ms36960_single_lbn_r1_W40_20231225_205854,1703546091,1703546495,48*cresco6x116:48*cresco6x121:48*cresco6x128:48*cresco6x142:48*cresco6x164:48*cresco6x195,1000,0,404,393,390,IMeCO,2,0,256,288,36960,single,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936826,SPKFT2_nf0_cp256_tnp258_ms36960_single_lbn_r1_W40_20231225_205854,1703546516,1703546560,48*cresco6x112:48*cresco6x117:48*cresco6x141:48*cresco6x145:48*cresco6x181:48*cresco6x032,1000,0,44,32,25,SPK,2,0,256,258,36960,single,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936827,IMeCOFT2_nf2_cp256_tnp288_ms36960_single_lbn_r1_W40_20231225_205854,1703546592,1703547011,48*cresco6x153:48*cresco6x162:48*cresco6x325:48*cresco6x017:48*cresco6x025:48*cresco6x048,1000,0,419,405,402,IMeCO,2,2,256,288,36960,single,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936828,SPKFT2_nf2_cp256_tnp258_ms36960_single_lbn_r1_W40_20231225_205854,1703547037,1703547081,48*cresco6x117:48*cresco6x168:48*cresco6x172:48*cresco6x195:48*cresco6x021:48*cresco6x203,1000,-99,44,32,25,SPK,2,2,256,258,36960,single,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936829,IMeCOFT2_nf0_cp256_tnp288_ms36960_double_lbn_r1_W40_20231225_205855,1703547112,1703547929,48*cresco6x276:48*cresco6x278:48*cresco6x141:48*cresco6x336:48*cresco6x196:48*cresco6x032,1000,0,817,800,795,IMeCO,2,0,256,288,36960,double,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936830,SPKFT2_nf0_cp256_tnp258_ms36960_double_lbn_r1_W40_20231225_205855,1703547954,1703548025,48*cresco6x112:48*cresco6x116:48*cresco6x121:48*cresco6x163:48*cresco6x168:48*cresco6x181,1000,0,71,55,43,SPK,2,0,256,258,36960,double,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936831,IMeCOFT2_nf2_cp256_tnp288_ms36960_double_lbn_r1_W40_20231225_205855,1703548054,1703548875,48*cresco6x142:48*cresco6x145:48*cresco6x308:48*cresco6x198:48*cresco6x036:48*cresco6x374,1000,0,821,803,798,IMeCO,2,2,256,288,36960,double,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936832,SPKFT2_nf2_cp256_tnp258_ms36960_double_lbn_r1_W40_20231225_205855,1703548899,1703548972,48*cresco6x153:48*cresco6x154:48*cresco6x162:48*cresco6x032:48*cresco6x321:48*cresco6x305,1000,-99,73,55,43,SPK,2,2,256,258,36960,double,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936833,IMeCOFT2_nf0_cp256_tnp288_ms36960_single_lby_r1_W40_20231225_205855,1703548994,1703549401,48*cresco6x024:48*cresco6x117:48*cresco6x172:48*cresco6x052:48*cresco6x222:48*cresco6x118,1000,0,407,391,388,IMeCO,2,0,256,288,36960,single,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936834,SPKFT2_nf0_cp256_tnp258_ms36960_single_lby_r1_W40_20231225_205855,1703549421,1703549464,48*cresco6x278:48*cresco6x112:48*cresco6x116:48*cresco6x121:48*cresco6x145:48*cresco6x308,1000,0,43,31,24,SPK,2,0,256,258,36960,single,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936835,IMeCOFT2_nf2_cp256_tnp288_ms36960_single_lby_r1_W40_20231225_205855,1703549482,1703549888,48*cresco6x290:48*cresco6x141:48*cresco6x154:48*cresco6x163:48*cresco6x323:48*cresco6x180,1000,0,406,393,390,IMeCO,2,2,256,288,36960,single,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936836,SPKFT2_nf2_cp256_tnp258_ms36960_single_lby_r1_W40_20231225_205855,1703549907,1703549950,48*cresco6x112:48*cresco6x117:48*cresco6x145:48*cresco6x162:48*cresco6x172:48*cresco6x336,1000,-99,43,30,24,SPK,2,2,256,258,36960,single,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936837,IMeCOFT2_nf0_cp256_tnp288_ms36960_double_lby_r1_W40_20231225_205855,1703549977,1703550821,48*cresco6x181:48*cresco6x010:48*cresco6x032:48*cresco6x036:48*cresco6x048:48*cresco6x212,1000,0,844,826,821,IMeCO,2,0,256,288,36960,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936838,SPKFT2_nf0_cp256_tnp258_ms36960_double_lby_r1_W40_20231225_205856,1703550851,1703550921,48*cresco6x112:48*cresco6x141:48*cresco6x150:48*cresco6x308:48*cresco6x153:48*cresco6x312,1000,0,70,53,41,SPK,2,0,256,258,36960,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936839,IMeCOFT2_nf2_cp256_tnp288_ms36960_double_lby_r1_W40_20231225_205856,1703550943,1703551761,48*cresco6x118:48*cresco6x142:48*cresco6x319:48*cresco6x164:48*cresco6x168:48*cresco6x323,1000,0,818,799,794,IMeCO,2,2,256,288,36960,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936840,SPKFT2_nf2_cp256_tnp258_ms36960_double_lby_r1_W40_20231225_205856,1703551798,1703551869,48*cresco6x278:48*cresco6x150:48*cresco6x308:48*cresco6x153:48*cresco6x162:48*cresco6x172,1000,-99,71,54,41,SPK,2,2,256,258,36960,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936841,IMeCOFT1_nf0_cp256_tnp272_ms36960_single_lbn_r1_W40_20231225_205856,1703551889,1703552296,48*cresco6x141:48*cresco6x325:48*cresco6x180:48*cresco6x017:48*cresco6x195:48*cresco6x196,1000,0,407,393,390,IMeCO,1,0,256,272,36960,single,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936842,SPKFT1_nf0_cp256_tnp257_ms36960_single_lbn_r1_W40_20231225_205856,1703552315,1703552361,48*cresco6x278:48*cresco6x117:48*cresco6x145:48*cresco6x312:48*cresco6x164:48*cresco6x198,1000,0,46,33,26,SPK,1,0,256,257,36960,single,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936843,IMeCOFT1_nf1_cp256_tnp272_ms36960_single_lbn_r1_W40_20231225_205856,1703552390,1703552798,48*cresco6x128:48*cresco6x168:48*cresco6x010:48*cresco6x025:48*cresco6x051:48*cresco6x217,1000,0,408,394,392,IMeCO,1,1,256,272,36960,single,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936844,SPKFT1_nf1_cp256_tnp257_ms36960_single_lbn_r1_W40_20231225_205856,1703552826,1703552870,48*cresco6x290:48*cresco6x153:48*cresco6x312:48*cresco6x164:48*cresco6x172:48*cresco6x181,1000,-99,44,32,25,SPK,1,1,256,257,36960,single,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936845,IMeCOFT1_nf0_cp256_tnp272_ms36960_double_lbn_r1_W40_20231225_205856,1703552897,1703553802,48*cresco6x195:48*cresco6x032:48*cresco6x036:48*cresco6x048:48*cresco6x222:48*cresco6x075,1000,0,905,887,882,IMeCO,1,0,256,272,36960,double,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936846,SPKFT1_nf0_cp256_tnp257_ms36960_double_lbn_r1_W40_20231225_205857,1703553835,1703553907,48*cresco6x276:48*cresco6x112:48*cresco6x140:48*cresco6x153:48*cresco6x154:48*cresco6x168,1000,0,72,55,43,SPK,1,0,256,257,36960,double,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936847,IMeCOFT1_nf1_cp256_tnp272_ms36960_double_lbn_r1_W40_20231225_205857,1703553936,1703554759,48*cresco6x142:48*cresco6x163:48*cresco6x325:48*cresco6x017:48*cresco6x203:48*cresco6x053,1000,0,823,803,798,IMeCO,1,1,256,272,36960,double,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936848,SPKFT1_nf1_cp256_tnp257_ms36960_double_lbn_r1_W40_20231225_205857,1703554790,1703554862,48*cresco6x128:48*cresco6x162:48*cresco6x164:48*cresco6x036:48*cresco6x245:48*cresco6x090,1000,-99,72,54,42,SPK,1,1,256,257,36960,double,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936849,IMeCOFT1_nf0_cp256_tnp272_ms36960_single_lby_r1_W40_20231225_205857,1703554890,1703555331,48*cresco6x290:48*cresco6x145:48*cresco6x048:48*cresco6x089:48*cresco6x276:48*cresco6x143,1000,0,441,431,428,IMeCO,1,0,256,272,36960,single,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936850,SPKFT1_nf0_cp256_tnp257_ms36960_single_lby_r1_W40_20231225_205857,1703555361,1703555404,48*cresco6x164:48*cresco6x052:48*cresco6x053:48*cresco6x228:48*cresco6x238:48*cresco6x245,1000,0,43,31,24,SPK,1,0,256,257,36960,single,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936851,IMeCOFT1_nf1_cp256_tnp272_ms36960_single_lby_r1_W40_20231225_205857,1703555431,1703555814,48*cresco6x128:48*cresco6x162:48*cresco6x036:48*cresco6x090:48*cresco6x256:48*cresco6x261,1000,0,383,370,367,IMeCO,1,1,256,272,36960,single,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936852,SPKFT1_nf1_cp256_tnp257_ms36960_single_lby_r1_W40_20231225_205857,1703555836,1703555878,48*cresco6x290:48*cresco6x145:48*cresco6x017:48*cresco6x022:48*cresco6x051:48*cresco6x089,1000,-99,41,31,24,SPK,1,1,256,257,36960,single,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936853,IMeCOFT1_nf0_cp256_tnp272_ms36960_double_lby_r1_W40_20231225_205857,1703555900,1703556672,48*cresco6x118:48*cresco6x053:48*cresco6x213:48*cresco6x263:48*cresco6x326:48*cresco6x228,1000,0,772,757,751,IMeCO,1,0,256,272,36960,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936854,SPKFT1_nf0_cp256_tnp257_ms36960_double_lby_r1_W40_20231225_205857,1703556691,1703556762,48*cresco6x128:48*cresco6x142:48*cresco6x325:48*cresco6x017:48*cresco6x195:48*cresco6x036,1000,0,71,54,42,SPK,1,0,256,257,36960,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936855,IMeCOFT1_nf1_cp256_tnp272_ms36960_double_lby_r1_W40_20231225_205858,1703556785,1703557771,48*cresco6x145:48*cresco6x048:48*cresco6x245:48*cresco6x261:48*cresco6x215:48*cresco6x321,1000,0,986,968,962,IMeCO,1,1,256,272,36960,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936856,SPKFT1_nf1_cp256_tnp257_ms36960_double_lby_r1_W40_20231225_205858,1703557802,1703557869,48*cresco6x118:48*cresco6x326:48*cresco6x017:48*cresco6x203:48*cresco6x051:48*cresco6x222,1000,-99,67,53,41,SPK,1,1,256,257,36960,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936857,IMeCOFT0_cp256_tnp256_ms36960_single_lbn_r1_W40_20231225_205858,1703557897,1703558311,48*cresco6x113:48*cresco6x128:48*cresco6x053:48*cresco6x213:48*cresco6x216:48*cresco6x239,1000,0,414,400,398,IMeCO,0,0,256,256,36960,single,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936858,SPKFT0_cp256_tnp256_ms36960_single_lbn_r1_W40_20231225_205858,1703558339,1703558383,48*cresco6x290:48*cresco6x142:48*cresco6x163:48*cresco6x184:48*cresco6x022:48*cresco6x036,1000,0,44,30,24,SPK,0,0,256,256,36960,single,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936859,IMeCOFT0_cp256_tnp256_ms36960_double_lbn_r1_W40_20231225_205858,1703558399,1703559237,48*cresco6x017:48*cresco6x203:48*cresco6x228:48*cresco6x240:48*cresco6x256:48*cresco6x116,1000,0,838,820,815,IMeCO,0,0,256,256,36960,double,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936860,SPKFT0_cp256_tnp256_ms36960_double_lbn_r1_W40_20231225_205858,1703559255,1703559332,48*cresco6x326:48*cresco6x048:48*cresco6x052:48*cresco6x213:48*cresco6x239:48*cresco6x261,1000,0,77,58,46,SPK,0,0,256,256,36960,double,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936861,IMeCOFT0_cp256_tnp256_ms36960_single_lby_r1_W40_20231225_205858,1703559355,1703559725,48*cresco6x184:48*cresco6x195:48*cresco6x053:48*cresco6x216:48*cresco6x305:48*cresco6x215,1000,0,370,356,353,IMeCO,0,0,256,256,36960,single,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936862,SPKFT0_cp256_tnp256_ms36960_single_lby_r1_W40_20231225_205858,1703559741,1703559786,48*cresco6x240:48*cresco6x017:48*cresco6x022:48*cresco6x092:48*cresco6x048:48*cresco6x052,1000,0,45,30,23,SPK,0,0,256,256,36960,single,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936863,IMeCOFT0_cp256_tnp256_ms36960_double_lby_r1_W40_20231225_205858,1703559812,1703560560,48*cresco6x145:48*cresco6x169:48*cresco6x143:48*cresco6x142:48*cresco6x238:48*cresco6x321,1000,0,748,732,727,IMeCO,0,0,256,256,36960,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
936864,SPKFT0_cp256_tnp256_ms36960_double_lby_r1_W40_20231225_205859,1703560589,1703560659,48*cresco6x128:48*cresco6x195:48*cresco6x203:48*cresco6x053:48*cresco6x213:48*cresco6x017,1000,0,70,55,43,SPK,0,0,256,256,36960,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937005,IMeCOFT8_nf0_cp256_tnp384_ms42240_single_lbn_r1_W40_20231226_011122,1703560689,1703561298,48*cresco6x162:48*cresco6x184:48*cresco6x052:48*cresco6x216:48*cresco6x228:48*cresco6x240:48*cresco6x258:48*cresco6x064,1000,0,609,594,590,IMeCO,8,0,256,384,42240,single,n,1,40,8,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0
937006,SPKFT8_nf0_cp256_tnp264_ms42240_single_lbn_r1_W40_20231226_011122,1703561326,1703561382,48*cresco6x141:48*cresco6x142:48*cresco6x145:48*cresco6x017:48*cresco6x195:48*cresco6x213,1000,0,56,42,34,SPK,8,0,256,264,42240,single,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937007,IMeCOFT8_nf8_cp256_tnp384_ms42240_single_lbn_r1_W40_20231226_011122,1703561412,1703562022,48*cresco6x118:48*cresco6x325:48*cresco6x256:48*cresco6x267:48*cresco6x011:48*cresco6x029:48*cresco6x169:48*cresco6x132,1000,0,610,596,592,IMeCO,8,8,256,384,42240,single,n,1,40,8,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0
937008,SPKFT8_nf8_cp256_tnp264_ms42240_single_lbn_r1_W40_20231226_011122,1703562054,1703562111,48*cresco6x142:48*cresco6x305:48*cresco6x163:48*cresco6x164:48*cresco6x184:48*cresco6x022,1000,-99,57,42,33,SPK,8,8,256,264,42240,single,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937009,IMeCOFT8_nf0_cp256_tnp384_ms42240_double_lbn_r1_W40_20231226_011122,1703562128,1703563360,48*cresco6x195:48*cresco6x239:48*cresco6x261:48*cresco6x290:48*cresco6x080:48*cresco6x149:48*cresco6x302:48*cresco6x295,1000,0,1232,1211,1203,IMeCO,8,0,256,384,42240,double,n,1,40,8,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0
937010,SPKFT8_nf0_cp256_tnp264_ms42240_double_lbn_r1_W40_20231226_011122,1703563394,1703563494,48*cresco6x164:48*cresco6x090:48*cresco6x051:48*cresco6x011:48*cresco6x122:48*cresco6x056,1000,0,100,79,63,SPK,8,0,256,264,42240,double,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937011,IMeCOFT8_nf8_cp256_tnp384_ms42240_double_lbn_r1_W40_20231226_011123,1703563514,1703564968,48*cresco6x118:48*cresco6x163:48*cresco6x048:48*cresco6x213:48*cresco6x216:48*cresco6x228:48*cresco6x240:48*cresco6x245,1000,0,1454,1435,1427,IMeCO,8,8,256,384,42240,double,n,1,40,8,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0
937012,SPKFT8_nf8_cp256_tnp264_ms42240_double_lbn_r1_W40_20231226_011123,1703565000,1703565101,48*cresco6x128:48*cresco6x141:48*cresco6x142:48*cresco6x162:48*cresco6x325:48*cresco6x203,1000,-99,101,80,64,SPK,8,8,256,264,42240,double,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937013,IMeCOFT8_nf0_cp256_tnp384_ms42240_single_lby_r1_W40_20231226_011123,1703565126,1703565737,48*cresco6x276:48*cresco6x184:48*cresco6x215:48*cresco6x090:48*cresco6x256:48*cresco6x064:48*cresco6x113:48*cresco6x029,1000,0,611,594,590,IMeCO,8,0,256,384,42240,single,y,1,40,8,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0
937014,SPKFT8_nf0_cp256_tnp264_ms42240_single_lby_r1_W40_20231226_011123,1703565769,1703565824,48*cresco6x118:48*cresco6x141:48*cresco6x162:48*cresco6x195:48*cresco6x203:48*cresco6x053,1000,0,55,40,31,SPK,8,0,256,264,42240,single,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937015,IMeCOFT8_nf8_cp256_tnp384_ms42240_single_lby_r1_W40_20231226_011123,1703565854,1703566676,48*cresco6x048:48*cresco6x238:48*cresco6x240:48*cresco6x245:48*cresco6x022:48*cresco6x302:48*cresco6x295:48*cresco6x128,1000,0,821,806,802,IMeCO,8,8,256,384,42240,single,y,1,40,8,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0
937016,SPKFT8_nf8_cp256_tnp264_ms42240_single_lby_r1_W40_20231226_011123,1703566694,1703566749,48*cresco6x289:48*cresco6x116:48*cresco6x141:48*cresco6x156:48*cresco6x325:48*cresco6x326,1000,-99,55,40,32,SPK,8,8,256,264,42240,single,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937017,IMeCOFT8_nf0_cp256_tnp384_ms42240_double_lby_r1_W40_20231226_011123,1703566775,1703568003,48*cresco6x303:48*cresco6x162:48*cresco6x017:48*cresco6x203:48*cresco6x080:48*cresco6x239:48*cresco6x267:48*cresco6x333,1000,0,1228,1206,1198,IMeCO,8,0,256,384,42240,double,y,1,40,8,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0
937018,SPKFT8_nf0_cp256_tnp264_ms42240_double_lby_r1_W40_20231226_011123,1703568031,1703568128,48*cresco6x118:48*cresco6x150:48*cresco6x309:48*cresco6x181:48*cresco6x010:48*cresco6x053,1000,0,97,76,60,SPK,8,0,256,264,42240,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937019,IMeCOFT8_nf8_cp256_tnp384_ms42240_double_lby_r1_W40_20231226_011124,1703568157,1703569383,48*cresco6x319:48*cresco6x198:48*cresco6x206:48*cresco6x261:48*cresco6x084:48*cresco6x216:48*cresco6x113:48*cresco6x064,1000,0,1226,1205,1196,IMeCO,8,8,256,384,42240,double,y,1,40,8,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0
937020,SPKFT8_nf8_cp256_tnp264_ms42240_double_lby_r1_W40_20231226_011124,1703569401,1703569498,48*cresco6x305:48*cresco6x320:48*cresco6x323:48*cresco6x188:48*cresco6x022:48*cresco6x053,1000,-99,97,77,61,SPK,8,8,256,264,42240,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937021,IMeCOFT4_nf0_cp256_tnp320_ms42240_single_lbn_r1_W40_20231226_011124,1703569516,1703570121,48*cresco6x142:48*cresco6x303:48*cresco6x309:48*cresco6x018:48*cresco6x203:48*cresco6x240:48*cresco6x172,1000,0,605,589,585,IMeCO,4,0,256,320,42240,single,n,1,40,7,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0
937022,SPKFT4_nf0_cp256_tnp260_ms42240_single_lbn_r1_W40_20231226_011124,1703570150,1703570206,48*cresco6x113:48*cresco6x150:48*cresco6x162:48*cresco6x188:48*cresco6x025:48*cresco6x053,1000,0,56,42,33,SPK,4,0,256,260,42240,single,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937023,IMeCOFT4_nf4_cp256_tnp320_ms42240_single_lbn_r1_W40_20231226_011124,1703570236,1703570852,48*cresco6x289:48*cresco6x336:48*cresco6x017:48*cresco6x198:48*cresco6x211:48*cresco6x261:48*cresco6x267,1000,0,616,601,597,IMeCO,4,4,256,320,42240,single,n,1,40,7,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0
937024,SPKFT4_nf4_cp256_tnp260_ms42240_single_lbn_r1_W40_20231226_011124,1703570872,1703570927,48*cresco6x118:48*cresco6x150:48*cresco6x188:48*cresco6x025:48*cresco6x203:48*cresco6x216,1000,-99,55,41,33,SPK,4,4,256,260,42240,single,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937025,IMeCOFT4_nf0_cp256_tnp320_ms42240_double_lbn_r1_W40_20231226_011124,1703570953,1703572175,48*cresco6x319:48*cresco6x080:48*cresco6x305:48*cresco6x320:48*cresco6x169:48*cresco6x300:48*cresco6x206,1000,0,1223,1200,1193,IMeCO,4,0,256,320,42240,double,n,1,40,7,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0
937026,SPKFT4_nf0_cp256_tnp260_ms42240_double_lbn_r1_W40_20231226_011125,1703572207,1703572307,48*cresco6x118:48*cresco6x303:48*cresco6x150:48*cresco6x162:48*cresco6x336:48*cresco6x010,1000,0,100,79,63,SPK,4,0,256,260,42240,double,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937027,IMeCOFT4_nf4_cp256_tnp320_ms42240_double_lbn_r1_W40_20231226_011125,1703572336,1703573553,48*cresco6x156:48*cresco6x053:48*cresco6x240:48*cresco6x267:48*cresco6x276:48*cresco6x333:48*cresco6x084,1000,0,1217,1195,1188,IMeCO,4,4,256,320,42240,double,n,1,40,7,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0
937028,SPKFT4_nf4_cp256_tnp260_ms42240_double_lbn_r1_W40_20231226_011125,1703573820,1703573921,48*cresco6x333:48*cresco6x053:48*cresco6x240:48*cresco6x276:48*cresco6x267:48*cresco6x319,1000,-99,101,79,63,SPK,4,4,256,260,42240,double,n,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937029,IMeCOFT4_nf0_cp256_tnp320_ms42240_single_lby_r1_W40_20231226_011125,1703579001,1703579577,48*cresco6x049:48*cresco6x115:48*cresco6x243:48*cresco6x296:48*cresco6x072:48*cresco6x271:48*cresco6x286,1000,0,576,560,557,IMeCO,4,0,256,320,42240,single,y,1,40,7,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0
937030,SPKFT4_nf0_cp256_tnp260_ms42240_single_lby_r1_W40_20231226_011125,1703580906,1703580962,48*cresco6x128:48*cresco6x326:48*cresco6x325:48*cresco6x295:48*cresco6x245:48*cresco6x195,1000,0,56,40,32,SPK,4,0,256,260,42240,single,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937031,IMeCOFT4_nf4_cp256_tnp320_ms42240_single_lby_r1_W40_20231226_011125,1703580981,1703581746,48*cresco6x048:48*cresco6x191:48*cresco6x213:48*cresco6x031:48*cresco6x194:48*cresco6x238:48*cresco6x009,1000,0,762,748,745,IMeCO,4,4,256,320,42240,single,y,1,40,7,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0
937032,SPKFT4_nf4_cp256_tnp260_ms42240_single_lby_r1_W40_20231226_011125,1703581760,1703581814,48*cresco6x325:48*cresco6x097:48*cresco6x108:48*cresco6x106:48*cresco6x295:48*cresco6x171,1000,-99,54,40,32,SPK,4,4,256,260,42240,single,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937033,IMeCOFT4_nf0_cp256_tnp320_ms42240_double_lby_r1_W40_20231226_011125,1703581845,1703583213,48*cresco6x326:48*cresco6x042:48*cresco6x248:48*cresco6x361:48*cresco6x070:48*cresco6x251:48*cresco6x141,1000,0,1368,1347,1340,IMeCO,4,0,256,320,42240,double,y,1,40,7,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0
937034,SPKFT4_nf0_cp256_tnp260_ms42240_double_lby_r1_W40_20231226_011125,1703583244,1703583342,48*cresco6x304:48*cresco6x081:48*cresco6x194:48*cresco6x295:48*cresco6x097:48*cresco6x009,1000,0,98,76,61,SPK,4,0,256,260,42240,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
937035,IMeCOFT4_nf4_cp256_tnp320_ms42240_double_lby_r1_W40_20231226_011126,1703583370,1703584529,48*cresco6x325:48*cresco6x108:48*cresco6x213:48*cresco6x191:48*cresco6x070:48*cresco6x251:48*cresco6x245,1000,0,1159,1139,1132,IMeCO,4,4,256,320,42240,double,y,1,40,7,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0
937036,SPKFT4_nf4_cp256_tnp260_ms42240_double_lby_r1_W40_20231226_011126,1703584561,1703584657,48*cresco6x304:48*cresco6x031:48*cresco6x048:48*cresco6x081:48*cresco6x141:48*cresco6x195,1000,-99,96,77,61,SPK,4,4,256,260,42240,double,y,1,40,6,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0
