Jobid	Jobname	Time1	Startime	Lock	energy	node1	nodo2	nodo3	nodo4	nodo5	nodo6	nodo7	nodo8	nodo9	nodo10	nodo11	nodo12	nodo13	nodo14	nodo15	nodo16
902900	IMeCOFT8_nf8_cp576_tnp768_ms21120_single_lbn_r1_W8_20231207_235406	2023-12-08 14:00:57	1702040448	D	0.04752	cresco6x074	cresco6x113	cresco6x108	cresco6x055	cresco6x153	cresco6x176	cresco6x248	cresco6x203	cresco6x209	cresco6x141	cresco6x189	cresco6x233	cresco6x023	cresco6x324	cresco6x052	cresco6x118
902901	SPKFT8_nf8_cp576_tnp584_ms21120_single_lbn_r1_W8_20231207_235406	2023-12-08 14:01:57	1702040508	D	0.01264	cresco6x321	cresco6x256	cresco6x361	cresco6x019	cresco6x135	cresco6x217	cresco6x323	cresco6x185	cresco6x169	cresco6x267	cresco6x183	cresco6x189	cresco6x324			
902902	IMeCOFT0_cp576_tnp576_ms21120_double_lbn_r1_W8_20231207_235406	2023-12-08 14:02:34	1702040545	D	0.08459	cresco6x233	cresco6x176	cresco6x074	cresco6x248	cresco6x113	cresco6x153	cresco6x108	cresco6x055	cresco6x141	cresco6x052	cresco6x209	cresco6x203				
902903	SPKFT0_cp576_tnp576_ms21120_double_lbn_r1_W8_20231207_235406	2023-12-08 14:04:34	1702040664	D	0.01983	cresco6x267	cresco6x361	cresco6x256	cresco6x185	cresco6x189	cresco6x321	cresco6x135	cresco6x323	cresco6x019	cresco6x074	cresco6x248	cresco6x176				
902904	IMeCOFT1_nf0_cp576_tnp600_ms21120_double_lbn_r1_W8_20231207_235406	2023-12-08 14:05:25	1702040715	D	0.07430	cresco6x153	cresco6x209	cresco6x203	cresco6x052	cresco6x233	cresco6x108	cresco6x141	cresco6x055	cresco6x113	cresco6x300	cresco6x191	cresco6x202	cresco6x094			
902905	SPKFT1_nf0_cp576_tnp577_ms21120_double_lbn_r1_W8_20231207_235406	2023-12-08 14:06:59	1702040809	D	0.01826	cresco6x240	cresco6x234	cresco6x230	cresco6x128	cresco6x060	cresco6x323	cresco6x267	cresco6x176	cresco6x361	cresco6x321	cresco6x185	cresco6x189	cresco6x135			
902906	IMeCOFT1_nf1_cp576_tnp600_ms21120_double_lbn_r1_W8_20231207_235407	2023-12-08 14:07:45	1702040855	D	0.14211	cresco6x149	cresco6x248	cresco6x137	cresco6x074	cresco6x019	cresco6x256	cresco6x033	cresco6x135	cresco6x141	cresco6x094	cresco6x108	cresco6x203	cresco6x209			
902907	SPKFT1_nf1_cp576_tnp577_ms21120_double_lbn_r1_W8_20231207_235407	2023-12-08 14:10:35	1702041026	D	0.01942	cresco6x191	cresco6x052	cresco6x153	cresco6x300	cresco6x321	cresco6x189	cresco6x176	cresco6x234	cresco6x240	cresco6x128	cresco6x060	cresco6x267	cresco6x230			
902908	IMeCOFT2_nf0_cp576_tnp624_ms21120_double_lbn_r1_W8_20231207_235407	2023-12-08 14:20:41	1702041631	D	0.08987	cresco6x113	cresco6x135	cresco6x149	cresco6x176	cresco6x203	cresco6x230	cresco6x256	cresco6x128	cresco6x185	cresco6x153	cresco6x233	cresco6x074	cresco6x248			
902909	SPKFT2_nf0_cp576_tnp578_ms21120_double_lbn_r1_W8_20231207_235407	2023-12-08 14:22:36	1702041746	D	0.02010	cresco6x209	cresco6x055	cresco6x094	cresco6x267	cresco6x141	cresco6x240	cresco6x323	cresco6x137	cresco6x019	cresco6x300	cresco6x234	cresco6x060	cresco6x033			
902910	IMeCOFT2_nf2_cp576_tnp624_ms21120_double_lbn_r1_W8_20231207_235407	2023-12-08 14:23:26	1702041797	D	0.07910	cresco6x202	cresco6x321	cresco6x361	cresco6x191	cresco6x052	cresco6x271	cresco6x108	cresco6x033	cresco6x203	cresco6x256	cresco6x185	cresco6x153	cresco6x135			
902911	SPKFT2_nf2_cp576_tnp578_ms21120_double_lbn_r1_W8_20231207_235407	2023-12-08 15:53:20	1702047191	D	0.01618	cresco6x202	cresco6x189	cresco6x323	cresco6x113	cresco6x137	cresco6x169	cresco6x230	cresco6x209	cresco6x234	cresco6x118	cresco6x149	cresco6x036	cresco6x039			
902912	IMeCOFT4_nf0_cp576_tnp672_ms21120_double_lbn_r1_W8_20231207_235407	2023-12-08 15:53:59	1702047230	D	0.09069	cresco6x183	cresco6x060	cresco6x271	cresco6x039	cresco6x061	cresco6x176	cresco6x108	cresco6x118	cresco6x202	cresco6x230	cresco6x169	cresco6x209	cresco6x189	cresco6x036		
902913	SPKFT4_nf0_cp576_tnp580_ms21120_double_lbn_r1_W8_20231207_235408	2023-12-08 15:55:42	1702047333	D	0.01568	cresco6x191	cresco6x020	cresco6x269	cresco6x323	cresco6x149	cresco6x113	cresco6x240	cresco6x090	cresco6x033	cresco6x300	cresco6x256	cresco6x137	cresco6x074			
902914	IMeCOFT4_nf4_cp576_tnp672_ms21120_double_lbn_r1_W8_20231207_235408	2023-12-08 15:56:16	1702047367	D	0.08109	cresco6x191	cresco6x149	cresco6x240	cresco6x185	cresco6x090	cresco6x256	cresco6x137	cresco6x074	cresco6x312	cresco6x135	cresco6x192	cresco6x324	cresco6x234	cresco6x023		
902915	SPKFT4_nf4_cp576_tnp580_ms21120_double_lbn_r1_W8_20231207_235408	2023-12-08 15:57:52	1702047463	D	0.02157	cresco6x118	cresco6x321	cresco6x176	cresco6x039	cresco6x061	cresco6x169	cresco6x361	cresco6x183	cresco6x189	cresco6x108	cresco6x267	cresco6x248	cresco6x202			
902916	IMeCOFT8_nf0_cp576_tnp768_ms21120_double_lbn_r1_W8_20231207_235408	2023-12-08 15:58:37	1702047507	D	0.10277	cresco6x065	cresco6x153	cresco6x209	cresco6x269	cresco6x113	cresco6x230	cresco6x033	cresco6x020	cresco6x126	cresco6x300	cresco6x290	cresco6x177	cresco6x181	cresco6x147	cresco6x323	cresco6x233
902917	SPKFT8_nf0_cp576_tnp584_ms21120_double_lbn_r1_W8_20231207_235408	2023-12-08 16:00:27	1702047618	D	0.01723	cresco6x094	cresco6x128	cresco6x036	cresco6x052	cresco6x090	cresco6x234	cresco6x149	cresco6x191	cresco6x060	cresco6x135	cresco6x074	cresco6x185	cresco6x248			
902918	IMeCOFT8_nf8_cp576_tnp768_ms21120_double_lbn_r1_W8_20231207_235408	2023-12-08 16:01:12	1702047662	D	0.09568	cresco6x023	cresco6x088	cresco6x137	cresco6x176	cresco6x267	cresco6x169	cresco6x039	cresco6x203	cresco6x108	cresco6x321	cresco6x183	cresco6x061	cresco6x202	cresco6x256	cresco6x240	cresco6x091
902919	SPKFT8_nf8_cp576_tnp584_ms21120_double_lbn_r1_W8_20231207_235408	2023-12-08 16:02:54	1702047764	D	0.01642	cresco6x115	cresco6x141	cresco6x019	cresco6x192	cresco6x173	cresco6x302	cresco6x114	cresco6x230	cresco6x312	cresco6x313	cresco6x163	cresco6x153	cresco6x323			
902920	IMeCOFT0_cp576_tnp576_ms21120_single_lby_r1_W8_20231207_235408	2023-12-08 16:03:38	1702047809	D	0.04331	cresco6x189	cresco6x273	cresco6x065	cresco6x113	cresco6x126	cresco6x248	cresco6x290	cresco6x020	cresco6x185	cresco6x036	cresco6x052	cresco6x191				
902921	SPKFT0_cp576_tnp576_ms21120_single_lby_r1_W8_20231207_235409	2023-12-08 16:04:48	1702047878	D	0.01063	cresco6x149	cresco6x060	cresco6x090	cresco6x233	cresco6x269	cresco6x074	cresco6x118	cresco6x249	cresco6x234	cresco6x324	cresco6x108	cresco6x183				
902922	IMeCOFT1_nf0_cp576_tnp600_ms21120_single_lby_r1_W8_20231207_235409	2023-12-08 16:05:28	1702047919	D	0.03361	cresco6x202	cresco6x203	cresco6x023	cresco6x256	cresco6x039	cresco6x091	cresco6x361	cresco6x176	cresco6x177	cresco6x094	cresco6x300	cresco6x240	cresco6x323			
902923	SPKFT1_nf0_cp576_tnp577_ms21120_single_lby_r1_W8_20231207_235409	2023-12-08 16:06:28	1702047979	D	0.01170	cresco6x267	cresco6x114	cresco6x181	cresco6x192	cresco6x153	cresco6x115	cresco6x302	cresco6x217	cresco6x169	cresco6x173	cresco6x163	cresco6x141	cresco6x088			
902924	IMeCOFT1_nf1_cp576_tnp600_ms21120_single_lby_r1_W8_20231207_235409	2023-12-08 16:07:08	1702048018	D	0.04072	cresco6x312	cresco6x135	cresco6x321	cresco6x019	cresco6x209	cresco6x113	cresco6x065	cresco6x020	cresco6x248	cresco6x185	cresco6x036	cresco6x290	cresco6x061			
902925	SPKFT1_nf1_cp576_tnp577_ms21120_single_lby_r1_W8_20231207_235409	2023-12-08 16:08:18	1702048088	D	0.01158	cresco6x191	cresco6x271	cresco6x313	cresco6x060	cresco6x324	cresco6x147	cresco6x052	cresco6x126	cresco6x249	cresco6x128	cresco6x361	cresco6x256	cresco6x300			
902926	IMeCOFT2_nf0_cp576_tnp624_ms21120_single_lby_r1_W8_20231207_235409	2023-12-08 16:09:01	1702048132	D	0.03424	cresco6x094	cresco6x023	cresco6x039	cresco6x189	cresco6x234	cresco6x090	cresco6x074	cresco6x202	cresco6x267	cresco6x183	cresco6x233	cresco6x091	cresco6x163			
902927	SPKFT2_nf0_cp576_tnp578_ms21120_single_lby_r1_W8_20231207_235409	2023-12-08 16:10:01	1702048192	D	0.01527	cresco6x173	cresco6x141	cresco6x302	cresco6x137	cresco6x088	cresco6x269	cresco6x273	cresco6x323	cresco6x240	cresco6x135	cresco6x019	cresco6x114	cresco6x020			
902928	IMeCOFT2_nf2_cp576_tnp624_ms21120_single_lby_r1_W8_20231207_235410	2023-12-08 16:10:46	1702048237	D	0.03830	cresco6x169	cresco6x061	cresco6x185	cresco6x321	cresco6x203	cresco6x036	cresco6x153	cresco6x290	cresco6x108	cresco6x181	cresco6x113	cresco6x312	cresco6x149			
902929	SPKFT2_nf2_cp576_tnp578_ms21120_single_lby_r1_W8_20231207_235410	2023-12-08 16:15:21	1702048511	D	0.01049	cresco6x114	cresco6x128	cresco6x137	cresco6x302	cresco6x169	cresco6x172	cresco6x176	cresco6x191	cresco6x192	cresco6x019	cresco6x020	cresco6x203	cresco6x060			
902930	IMeCOFT4_nf0_cp576_tnp672_ms21120_single_lby_r1_W8_20231207_235410	2023-12-08 16:16:01	1702048552	D	0.03838	cresco6x113	cresco6x128	cresco6x137	cresco6x149	cresco6x302	cresco6x176	cresco6x020	cresco6x029	cresco6x036	cresco6x039	cresco6x061	cresco6x088	cresco6x091	cresco6x094		
902931	SPKFT4_nf0_cp576_tnp580_ms21120_single_lby_r1_W8_20231207_235410	2023-12-08 16:17:01	1702048611	D	0.01030	cresco6x115	cresco6x177	cresco6x183	cresco6x272	cresco6x273	cresco6x153	cresco6x233	cresco6x126	cresco6x324	cresco6x290	cresco6x141	cresco6x090	cresco6x181			
902932	IMeCOFT4_nf4_cp576_tnp672_ms21120_single_lby_r1_W8_20231207_235410	2023-12-08 16:18:16	1702048687	D	0.04221	cresco6x217	cresco6x234	cresco6x023	cresco6x209	cresco6x135	cresco6x163	cresco6x173	cresco6x269	cresco6x249	cresco6x230	cresco6x271	cresco6x312	cresco6x191	cresco6x114		
902933	SPKFT4_nf4_cp576_tnp580_ms21120_single_lby_r1_W8_20231207_235410	2023-12-08 16:20:01	1702048791	D	0.01296	cresco6x248	cresco6x323	cresco6x118	cresco6x321	cresco6x036	cresco6x203	cresco6x029	cresco6x094	cresco6x113	cresco6x149	cresco6x374	cresco6x019	cresco6x128			
902934	IMeCOFT8_nf0_cp576_tnp768_ms21120_single_lby_r1_W8_20231207_235410	2023-12-08 16:21:26	1702048877	D	0.04778	cresco6x192	cresco6x361	cresco6x061	cresco6x090	cresco6x091	cresco6x055	cresco6x126	cresco6x183	cresco6x290	cresco6x074	cresco6x181	cresco6x324	cresco6x267	cresco6x147	cresco6x240	cresco6x272
902935	SPKFT8_nf0_cp576_tnp584_ms21120_single_lby_r1_W8_20231207_235411	2023-12-08 16:22:31	1702048942	D	0.01096	cresco6x060	cresco6x273	cresco6x153	cresco6x191	cresco6x039	cresco6x169	cresco6x114	cresco6x269	cresco6x163	cresco6x312	cresco6x065	cresco6x020	cresco6x230			
902936	IMeCOFT8_nf8_cp576_tnp768_ms21120_single_lby_r1_W8_20231207_235411	2023-12-08 16:23:11	1702048982	D	0.05437	cresco6x153	cresco6x177	cresco6x191	cresco6x312	cresco6x233	cresco6x271	cresco6x115	cresco6x023	cresco6x118	cresco6x019	cresco6x141	cresco6x149	cresco6x248	cresco6x374	cresco6x029	cresco6x234
902937	SPKFT8_nf8_cp576_tnp584_ms21120_single_lby_r1_W8_20231207_235411	2023-12-08 16:24:21	1702049051	D	0.01336	cresco6x323	cresco6x173	cresco6x313	cresco6x249	cresco6x137	cresco6x113	cresco6x128	cresco6x209	cresco6x135	cresco6x321	cresco6x176	cresco6x094	cresco6x147			
902938	IMeCOFT0_cp576_tnp576_ms21120_double_lby_r1_W8_20231207_235411	2023-12-08 16:24:56	1702049088	D	0.07437	cresco6x137	cresco6x323	cresco6x128	cresco6x113	cresco6x176	cresco6x088	cresco6x183	cresco6x185	cresco6x361	cresco6x240	cresco6x272	cresco6x324				
902939	SPKFT0_cp576_tnp576_ms21120_double_lby_r1_W8_20231207_235411	2023-12-08 16:26:38	1702049188	D	0.01839	cresco6x039	cresco6x060	cresco6x090	cresco6x269	cresco6x273	cresco6x052	cresco6x181	cresco6x192	cresco6x061	cresco6x256	cresco6x319	cresco6x230				
902940	IMeCOFT1_nf0_cp576_tnp600_ms21120_double_lby_r1_W8_20231207_235411	2023-12-08 16:27:28	1702049238	D	0.07720	cresco6x163	cresco6x217	cresco6x151	cresco6x115	cresco6x149	cresco6x029	cresco6x126	cresco6x312	cresco6x023	cresco6x290	cresco6x191	cresco6x020	cresco6x203			
902941	SPKFT1_nf0_cp576_tnp577_ms21120_double_lby_r1_W8_20231207_235411	2023-12-08 16:29:14	1702049345	D	0.01692	cresco6x135	cresco6x321	cresco6x202	cresco6x209	cresco6x055	cresco6x065	cresco6x249	cresco6x094	cresco6x114	cresco6x074	cresco6x177	cresco6x233	cresco6x248			
902942	IMeCOFT1_nf1_cp576_tnp600_ms21120_double_lby_r1_W8_20231207_235411	2023-12-08 16:29:54	1702049385	D	0.08391	cresco6x108	cresco6x361	cresco6x374	cresco6x323	cresco6x176	cresco6x240	cresco6x147	cresco6x060	cresco6x088	cresco6x173	cresco6x113	cresco6x319	cresco6x141			
902943	SPKFT1_nf1_cp576_tnp577_ms21120_double_lby_r1_W8_20231207_235412	2023-12-08 16:31:46	1702049496	D	0.01647	cresco6x172	cresco6x061	cresco6x091	cresco6x256	cresco6x269	cresco6x183	cresco6x168	cresco6x181	cresco6x090	cresco6x203	cresco6x020	cresco6x163	cresco6x217			
902944	IMeCOFT2_nf0_cp576_tnp624_ms21120_double_lby_r1_W8_20231207_235412	2023-12-08 16:32:30	1702049541	D	0.07282	cresco6x172	cresco6x151	cresco6x272	cresco6x115	cresco6x128	cresco6x189	cresco6x029	cresco6x126	cresco6x094	cresco6x267	cresco6x177	cresco6x114	cresco6x202			
902945	SPKFT2_nf0_cp576_tnp578_ms21120_double_lby_r1_W8_20231207_235412	2023-12-08 16:34:06	1702049637	D	0.01506	cresco6x118	cresco6x313	cresco6x321	cresco6x191	cresco6x065	cresco6x033	cresco6x135	cresco6x233	cresco6x302	cresco6x248	cresco6x312	cresco6x290	cresco6x052			
902946	IMeCOFT2_nf2_cp576_tnp624_ms21120_double_lby_r1_W8_20231207_235412	2023-12-08 16:34:51	1702049682	D	0.07641	cresco6x019	cresco6x249	cresco6x108	cresco6x192	cresco6x113	cresco6x176	cresco6x323	cresco6x147	cresco6x271	cresco6x088	cresco6x149	cresco6x203	cresco6x181			
902947	SPKFT2_nf2_cp576_tnp578_ms21120_double_lby_r1_W8_20231207_235412	2023-12-08 16:36:31	1702049781	D	0.01534	cresco6x169	cresco6x020	cresco6x023	cresco6x209	cresco6x230	cresco6x234	cresco6x153	cresco6x215	cresco6x319	cresco6x090	cresco6x273	cresco6x183	cresco6x185			
902948	IMeCOFT4_nf0_cp576_tnp672_ms21120_double_lby_r1_W8_20231207_235412	2023-12-08 16:37:16	1702049827	D	0.08344	cresco6x173	cresco6x061	cresco6x094	cresco6x029	cresco6x272	cresco6x151	cresco6x374	cresco6x217	cresco6x312	cresco6x118	cresco6x240	cresco6x033	cresco6x128	cresco6x233		
902949	SPKFT4_nf0_cp576_tnp580_ms21120_double_lby_r1_W8_20231207_235412	2023-12-08 16:39:12	1702049942	D	0.01871	cresco6x300	cresco6x135	cresco6x163	cresco6x191	cresco6x052	cresco6x189	cresco6x302	cresco6x039	cresco6x248	cresco6x271	cresco6x019	cresco6x249	cresco6x149			
902950	IMeCOFT4_nf4_cp576_tnp672_ms21120_double_lby_r1_W8_20231207_235412	2023-12-08 16:40:42	1702050033	D	0.08160	cresco6x108	cresco6x113	cresco6x126	cresco6x169	cresco6x176	cresco6x020	cresco6x065	cresco6x090	cresco6x273	cresco6x172	cresco6x319	cresco6x023	cresco6x168	cresco6x192		
902951	SPKFT4_nf4_cp576_tnp580_ms21120_double_lby_r1_W8_20231207_235413	2023-12-08 16:42:52	1702050163	D	0.01706	cresco6x290	cresco6x312	cresco6x181	cresco6x183	cresco6x230	cresco6x323	cresco6x233	cresco6x151	cresco6x173	cresco6x185	cresco6x271	cresco6x052	cresco6x033			
902952	IMeCOFT8_nf0_cp576_tnp768_ms21120_double_lby_r1_W8_20231207_235413	2023-12-08 16:43:38	1702050208	D	0.10175	cresco6x141	cresco6x302	cresco6x202	cresco6x217	cresco6x094	cresco6x135	cresco6x149	cresco6x249	cresco6x269	cresco6x074	cresco6x189	cresco6x055	cresco6x324	cresco6x203	cresco6x374	cresco6x191
902953	SPKFT8_nf0_cp576_tnp584_ms21120_double_lby_r1_W8_20231207_235413	2023-12-08 16:45:27	1702050318	D	0.01594	cresco6x115	cresco6x029	cresco6x209	cresco6x060	cresco6x091	cresco6x163	cresco6x118	cresco6x215	cresco6x192	cresco6x023	cresco6x273	cresco6x319	cresco6x176			
902954	IMeCOFT8_nf8_cp576_tnp768_ms21120_double_lby_r1_W8_20231207_235413	2023-12-08 16:46:12	1702050363	D	0.10036	cresco6x020	cresco6x361	cresco6x065	cresco6x234	cresco6x090	cresco6x300	cresco6x088	cresco6x147	cresco6x230	cresco6x173	cresco6x183	cresco6x052	cresco6x233	cresco6x113	cresco6x039	cresco6x033
902955	SPKFT8_nf8_cp576_tnp584_ms21120_double_lby_r1_W8_20231207_235413	2023-12-08 16:47:52	1702050463	D	0.01717	cresco6x126	cresco6x181	cresco6x061	cresco6x172	cresco6x177	cresco6x128	cresco6x151	cresco6x168	cresco6x324	cresco6x323	cresco6x271	cresco6x267	cresco6x094			
902956	IMeCOFT0_cp576_tnp576_ms26400_single_lbn_r1_W8_20231207_235413	2023-12-08 16:48:37	1702050507	D	0.06925	cresco6x149	cresco6x055	cresco6x141	cresco6x203	cresco6x249	cresco6x074	cresco6x269	cresco6x135	cresco6x176	cresco6x217	cresco6x137	cresco6x312				
902957	SPKFT0_cp576_tnp576_ms26400_single_lbn_r1_W8_20231207_235413	2023-12-08 16:50:12	1702050603	D	0.01765	cresco6x169	cresco6x191	cresco6x036	cresco6x202	cresco6x256	cresco6x319	cresco6x290	cresco6x240	cresco6x163	cresco6x108	cresco6x215	cresco6x374				
902958	IMeCOFT1_nf0_cp576_tnp600_ms26400_single_lbn_r1_W8_20231207_235413	2023-12-08 16:50:51	1702050643	D	0.07021	cresco6x169	cresco6x290	cresco6x215	cresco6x033	cresco6x020	cresco6x115	cresco6x230	cresco6x361	cresco6x300	cresco6x209	cresco6x302	cresco6x147	cresco6x039			
902959	SPKFT1_nf0_cp576_tnp577_ms26400_single_lbn_r1_W8_20231207_235414	2023-12-08 16:52:27	1702050738	D	0.01796	cresco6x323	cresco6x029	cresco6x060	cresco6x088	cresco6x090	cresco6x094	cresco6x267	cresco6x151	cresco6x324	cresco6x177	cresco6x271	cresco6x128	cresco6x173			
902960	IMeCOFT1_nf1_cp576_tnp600_ms26400_single_lbn_r1_W8_20231207_235414	2023-12-08 16:53:13	1702050783	D	0.06875	cresco6x153	cresco6x181	cresco6x183	cresco6x019	cresco6x234	cresco6x055	cresco6x217	cresco6x312	cresco6x203	cresco6x176	cresco6x118	cresco6x185	cresco6x135			
902961	SPKFT1_nf1_cp576_tnp577_ms26400_single_lbn_r1_W8_20231207_235414	2023-12-08 16:54:48	1702050879	D	0.01787	cresco6x137	cresco6x319	cresco6x163	cresco6x202	cresco6x240	cresco6x256	cresco6x141	cresco6x168	cresco6x189	cresco6x095	cresco6x273	cresco6x074	cresco6x233			
902962	IMeCOFT2_nf0_cp576_tnp624_ms26400_single_lbn_r1_W8_20231207_235414	2023-12-08 16:55:33	1702050923	D	0.07028	cresco6x036	cresco6x091	cresco6x172	cresco6x209	cresco6x308	cresco6x290	cresco6x147	cresco6x033	cresco6x300	cresco6x146	cresco6x361	cresco6x115	cresco6x269			
902963	SPKFT2_nf0_cp576_tnp578_ms26400_single_lbn_r1_W8_20231207_235414	2023-12-08 16:57:03	1702051013	D	0.01695	cresco6x128	cresco6x020	cresco6x029	cresco6x039	cresco6x088	cresco6x248	cresco6x271	cresco6x272	cresco6x215	cresco6x067	cresco6x126	cresco6x313	cresco6x052			
902964	IMeCOFT2_nf2_cp576_tnp624_ms26400_single_lbn_r1_W8_20231207_235414	2023-12-08 16:57:48	1702051058	D	0.06926	cresco6x153	cresco6x135	cresco6x312	cresco6x203	cresco6x185	cresco6x181	cresco6x118	cresco6x176	cresco6x060	cresco6x183	cresco6x234	cresco6x324	cresco6x177			
902965	SPKFT2_nf2_cp576_tnp578_ms26400_single_lbn_r1_W8_20231207_235414	2023-12-08 17:00:03	1702051193	D	0.01841	cresco6x319	cresco6x320	cresco6x340	cresco6x192	cresco6x213	cresco6x061	cresco6x273	cresco6x189	cresco6x233	cresco6x023	cresco6x052	cresco6x090	cresco6x033			
902966	IMeCOFT4_nf0_cp576_tnp672_ms26400_single_lbn_r1_W8_20231207_235415	2023-12-08 17:00:54	1702051244	D	0.08295	cresco6x146	cresco6x020	cresco6x209	cresco6x091	cresco6x094	cresco6x095	cresco6x290	cresco6x302	cresco6x323	cresco6x168	cresco6x271	cresco6x173	cresco6x151	cresco6x029		
902967	SPKFT4_nf0_cp576_tnp580_ms26400_single_lbn_r1_W8_20231207_235415	2023-12-08 17:02:33	1702051344	D	0.01669	cresco6x126	cresco6x128	cresco6x324	cresco6x272	cresco6x217	cresco6x267	cresco6x234	cresco6x060	cresco6x163	cresco6x172	cresco6x183	cresco6x185	cresco6x108			
902968	IMeCOFT4_nf4_cp576_tnp672_ms26400_single_lbn_r1_W8_20231207_235415	2023-12-08 17:03:18	1702051389	D	0.08446	cresco6x067	cresco6x313	cresco6x315	cresco6x176	cresco6x153	cresco6x033	cresco6x183	cresco6x177	cresco6x118	cresco6x215	cresco6x055	cresco6x230	cresco6x320	cresco6x023		
902969	SPKFT4_nf4_cp576_tnp580_ms26400_single_lbn_r1_W8_20231207_235415	2023-12-08 17:04:59	1702051490	D	0.02066	cresco6x113	cresco6x115	cresco6x141	cresco6x147	cresco6x300	cresco6x181	cresco6x191	cresco6x374	cresco6x233	cresco6x137	cresco6x240	cresco6x052	cresco6x312			
902970	IMeCOFT8_nf0_cp576_tnp768_ms26400_single_lbn_r1_W8_20231207_235415	2023-12-08 17:05:50	1702051540	D	0.10612	cresco6x319	cresco6x340	cresco6x202	cresco6x061	cresco6x248	cresco6x213	cresco6x029	cresco6x249	cresco6x273	cresco6x308	cresco6x091	cresco6x173	cresco6x095	cresco6x168	cresco6x151	cresco6x271
902971	SPKFT8_nf0_cp576_tnp584_ms26400_single_lbn_r1_W8_20231207_235415	2023-12-08 17:07:40	1702051650	D	0.01723	cresco6x276	cresco6x146	cresco6x172	cresco6x189	cresco6x192	cresco6x020	cresco6x039	cresco6x060	cresco6x234	cresco6x094	cresco6x267	cresco6x302	cresco6x217			
902972	IMeCOFT8_nf8_cp576_tnp768_ms26400_single_lbn_r1_W8_20231207_235415	2023-12-08 17:09:05	1702051735	D	0.09096	cresco6x290	cresco6x149	cresco6x177	cresco6x181	cresco6x019	cresco6x361	cresco6x055	cresco6x230	cresco6x088	cresco6x269	cresco6x323	cresco6x272	cresco6x126	cresco6x215	cresco6x067	cresco6x115
902973	SPKFT8_nf8_cp576_tnp584_ms26400_single_lbn_r1_W8_20231207_235415	2023-12-08 17:10:46	1702051836	D	0.01471	cresco6x137	cresco6x183	cresco6x209	cresco6x153	cresco6x114	cresco6x324	cresco6x233	cresco6x113	cresco6x315	cresco6x256	cresco6x313	cresco6x118	cresco6x168			
902974	IMeCOFT0_cp576_tnp576_ms26400_double_lbn_r1_W8_20231207_235416	2023-12-08 17:11:31	1702051881	D	0.14151	cresco6x308	cresco6x312	cresco6x163	cresco6x061	cresco6x091	cresco6x249	cresco6x256	cresco6x320	cresco6x271	cresco6x217	cresco6x185	cresco6x108				
902975	SPKFT0_cp576_tnp576_ms26400_double_lbn_r1_W8_20231207_235416	2023-12-08 17:14:26	1702052056	D	0.03052	cresco6x135	cresco6x172	cresco6x181	cresco6x189	cresco6x029	cresco6x039	cresco6x202	cresco6x060	cresco6x230	cresco6x267	cresco6x374	cresco6x151				
902976	IMeCOFT1_nf0_cp576_tnp600_ms26400_double_lbn_r1_W8_20231207_235416	2023-12-08 21:17:04	1702066614	D	0.15362	cresco6x082	cresco6x084	cresco6x275	cresco6x167	cresco6x352	cresco6x211	cresco6x132	cresco6x327	cresco6x261	cresco6x057	cresco6x325	cresco6x093	cresco6x017			
902977	SPKFT1_nf0_cp576_tnp577_ms26400_double_lbn_r1_W8_20231207_235416	2023-12-08 21:19:54	1702066785	D	0.02631	cresco6x216	cresco6x017	cresco6x275	cresco6x082	cresco6x084	cresco6x132	cresco6x325	cresco6x261	cresco6x211	cresco6x327	cresco6x057	cresco6x352	cresco6x093			
902978	IMeCOFT1_nf1_cp576_tnp600_ms26400_double_lbn_r1_W8_20231207_235416	2023-12-08 21:20:49	1702066840	D	0.15498	cresco6x167	cresco6x093	cresco6x211	cresco6x017	cresco6x132	cresco6x275	cresco6x082	cresco6x352	cresco6x327	cresco6x084	cresco6x216	cresco6x057	cresco6x325			
902979	SPKFT1_nf1_cp576_tnp577_ms26400_double_lbn_r1_W8_20231207_235416	2023-12-08 21:23:46	1702067017	D	0.02876	cresco6x261	cresco6x325	cresco6x082	cresco6x084	cresco6x017	cresco6x216	cresco6x093	cresco6x352	cresco6x211	cresco6x275	cresco6x057	cresco6x132	cresco6x167			
